evento_id,falha,inicio,fim,duracao_pts
oscilacao_001,oscilacao,2023-10-28 07:50:00,2023-10-28 18:10:00,63
oscilacao_002,oscilacao,2023-10-26 20:00:00,2023-10-27 06:40:00,65
oscilacao_003,oscilacao,2023-11-01 11:20:00,2023-11-01 21:10:00,60
oscilacao_004,oscilacao,2023-10-22 10:30:00,2023-10-22 17:20:00,42
oscilacao_005,oscilacao,2023-10-20 10:00:00,2023-10-20 19:30:00,58
oscilacao_006,oscilacao,2023-10-13 18:30:00,2023-10-14 02:50:00,51
oscilacao_007,oscilacao,2023-10-26 03:00:00,2023-10-26 09:30:00,40
oscilacao_008,oscilacao,2023-11-01 04:50:00,2023-11-01 11:10:00,39
oscilacao_009,oscilacao,2023-10-07 05:40:00,2023-10-07 14:30:00,54
oscilacao_010,oscilacao,2023-11-08 04:40:00,2023-11-08 12:50:00,50
oscilacao_011,oscilacao,2023-10-14 10:00:00,2023-10-14 16:30:00,40
oscilacao_012,oscilacao,2023-10-09 14:30:00,2023-10-09 23:40:00,56
oscilacao_013,oscilacao,2023-10-31 02:00:00,2023-10-31 13:40:00,71
oscilacao_014,oscilacao,2023-10-12 02:10:00,2023-10-12 13:10:00,67
oscilacao_015,oscilacao,2023-10-25 17:50:00,2023-10-26 02:50:00,55
oscilacao_016,oscilacao,2023-10-27 20:00:00,2023-10-28 07:40:00,71
oscilacao_017,oscilacao,2023-10-08 14:40:00,2023-10-08 22:40:00,49
oscilacao_018,oscilacao,2023-10-08 22:50:00,2023-10-09 05:40:00,42
oscilacao_019,oscilacao,2023-11-04 19:50:00,2023-11-05 07:30:00,71
oscilacao_020,oscilacao,2023-10-24 20:00:00,2023-10-25 04:20:00,51
oscilacao_021,oscilacao,2023-10-25 10:40:00,2023-10-25 17:40:00,43
oscilacao_022,oscilacao,2023-10-15 13:30:00,2023-10-15 23:40:00,62
oscilacao_023,oscilacao,2023-10-20 01:50:00,2023-10-20 09:30:00,47
oscilacao_024,oscilacao,2023-10-09 05:50:00,2023-10-09 12:30:00,41
oscilacao_025,oscilacao,2023-10-19 03:40:00,2023-10-19 12:10:00,52
lacuna_001,lacuna,2023-10-30 03:50:00,2023-10-30 07:40:00,24
lacuna_002,lacuna,2023-10-13 00:10:00,2023-10-13 06:40:00,40
lacuna_003,lacuna,2023-11-07 02:40:00,2023-11-07 06:40:00,25
lacuna_004,lacuna,2023-10-10 08:10:00,2023-10-10 16:00:00,48
lacuna_005,lacuna,2023-10-16 19:50:00,2023-10-17 03:40:00,48
lacuna_006,lacuna,2023-11-07 06:50:00,2023-11-07 13:20:00,40
lacuna_007,lacuna,2023-10-18 14:10:00,2023-10-18 21:20:00,44
lacuna_008,lacuna,2023-10-31 17:30:00,2023-10-31 21:50:00,27
lacuna_009,lacuna,2023-10-16 07:10:00,2023-10-16 14:00:00,42
lacuna_010,lacuna,2023-10-18 23:00:00,2023-10-19 03:30:00,28
lacuna_011,lacuna,2023-10-16 14:10:00,2023-10-16 19:40:00,34
lacuna_012,lacuna,2023-10-17 16:00:00,2023-10-17 23:50:00,48
lacuna_013,lacuna,2023-10-22 03:30:00,2023-10-22 10:20:00,42
