evento_id,falha,inicio,fim,duracao_pts
oscilacao_001,oscilacao,2023-10-11 01:40:00,2023-10-11 07:40:00,37.0
oscilacao_002,oscilacao,2023-10-08 07:20:00,2023-10-08 15:30:00,50.0
oscilacao_003,oscilacao,2023-11-01 15:50:00,2023-11-02 03:20:00,70.0
oscilacao_004,oscilacao,2023-11-07 22:40:00,2023-11-08 10:30:00,72.0
oscilacao_005,oscilacao,2023-10-20 18:50:00,2023-10-21 03:40:00,54.0
oscilacao_006,oscilacao,2023-10-29 11:40:00,2023-10-29 19:40:00,49.0
oscilacao_007,oscilacao,2023-10-24 14:40:00,2023-10-24 20:50:00,38.0
oscilacao_008,oscilacao,2023-10-31 12:30:00,2023-10-31 21:40:00,56.0
oscilacao_009,oscilacao,2023-11-07 14:50:00,2023-11-07 22:30:00,47.0
oscilacao_010,oscilacao,2023-11-01 03:50:00,2023-11-01 13:30:00,59.0
oscilacao_011,oscilacao,2023-10-18 13:30:00,2023-10-18 23:40:00,62.0
oscilacao_012,oscilacao,2023-10-07 05:30:00,2023-10-07 16:00:00,64.0
oscilacao_013,oscilacao,2023-10-20 05:40:00,2023-10-20 17:30:00,72.0
oscilacao_014,oscilacao,2023-10-14 16:30:00,2023-10-15 01:00:00,52.0
oscilacao_015,oscilacao,2023-10-15 16:00:00,2023-10-16 01:50:00,60.0
oscilacao_016,oscilacao,2023-10-08 19:00:00,2023-10-09 03:50:00,54.0
oscilacao_017,oscilacao,2023-10-22 13:40:00,2023-10-23 01:00:00,69.0
oscilacao_018,oscilacao,2023-10-11 07:50:00,2023-10-11 16:20:00,52.0
oscilacao_019,oscilacao,2023-11-02 16:50:00,2023-11-03 03:20:00,64.0
oscilacao_020,oscilacao,2023-10-16 05:30:00,2023-10-16 17:10:00,71.0
lacuna_001,lacuna,2023-10-22 05:50:00,2023-10-22 13:30:00,47.0
lacuna_002,lacuna,2023-11-08 10:40:00,2023-11-08 14:50:00,26.0
lacuna_003,lacuna,2023-10-09 04:00:00,2023-10-09 11:00:00,43.0
lacuna_004,lacuna,2023-10-27 22:20:00,2023-10-28 03:10:00,30.0
lacuna_005,lacuna,2023-10-25 16:50:00,2023-10-25 21:40:00,30.0
lacuna_006,lacuna,2023-11-03 15:00:00,2023-11-03 20:10:00,32.0
lacuna_007,lacuna,2023-10-09 21:20:00,2023-10-10 04:30:00,44.0
lacuna_008,lacuna,2023-10-28 04:00:00,2023-10-28 11:50:00,48.0
lacuna_009,lacuna,2023-10-08 01:40:00,2023-10-08 07:10:00,34.0
lacuna_010,lacuna,2023-10-19 11:00:00,2023-10-19 17:00:00,37.0
lacuna_011,lacuna,2023-10-23 02:20:00,2023-10-23 09:30:00,44.0
lacuna_012,lacuna,2023-10-30 21:30:00,2023-10-31 04:10:00,41.0
lacuna_013,lacuna,2023-10-25 05:30:00,2023-10-25 09:40:00,26.0
lacuna_014,lacuna,2023-10-30 13:30:00,2023-10-30 21:20:00,48.0
lacuna_015,lacuna,2023-10-23 12:20:00,2023-10-23 19:10:00,42.0
lacuna_016,lacuna,2023-11-02 03:30:00,2023-11-02 10:40:00,44.0
lacuna_017,lacuna,2023-10-29 19:50:00,2023-10-29 23:50:00,25.0
lacuna_018,lacuna,2023-10-21 21:50:00,2023-10-22 04:10:00,39.0
lacuna_019,lacuna,2023-11-04 11:40:00,2023-11-04 16:00:00,27.0
lacuna_020,lacuna,2023-10-18 05:40:00,2023-10-18 13:20:00,47.0
lacuna_021,lacuna,2023-10-14 09:30:00,2023-10-14 16:20:00,42.0
lacuna_022,lacuna,2023-10-27 17:40:00,2023-10-27 22:10:00,28.0
lacuna_023,lacuna,2023-10-12 11:00:00,2023-10-12 16:50:00,36.0
lacuna_024,lacuna,2023-10-31 04:20:00,2023-10-31 11:10:00,42.0
lacuna_025,lacuna,2023-10-15 01:10:00,2023-10-15 09:00:00,48.0
queda_001,queda,2023-10-10 17:10:00,2023-10-10 22:50:00,35.0
queda_002,queda,2023-11-03 03:30:00,2023-11-03 07:50:00,27.0
queda_003,queda,2023-10-16 20:10:00,2023-10-16 23:10:00,19.0
queda_004,queda,2023-10-23 20:50:00,2023-10-24 01:20:00,28.0
queda_005,queda,2023-10-26 08:30:00,2023-10-26 11:50:00,21.0
queda_006,queda,2023-10-13 20:00:00,2023-10-14 00:00:00,25.0
queda_007,queda,2023-11-05 03:20:00,2023-11-05 07:50:00,28.0
queda_008,queda,2023-10-31 23:10:00,2023-11-01 03:40:00,28.0
queda_009,queda,2023-11-02 13:30:00,2023-11-02 16:40:00,20.0
queda_010,queda,2023-11-06 10:30:00,2023-11-06 15:10:00,29.0
queda_011,queda,2023-10-09 11:10:00,2023-10-09 14:10:00,19.0
queda_012,queda,2023-10-10 11:50:00,2023-10-10 15:10:00,21.0
queda_013,queda,2023-11-04 06:10:00,2023-11-04 11:30:00,33.0
queda_014,queda,2023-10-16 02:00:00,2023-10-16 05:20:00,21.0
queda_015,queda,2023-11-03 20:20:00,2023-11-04 00:50:00,28.0
queda_016,queda,2023-10-18 23:50:00,2023-10-19 05:20:00,34.0
queda_017,queda,2023-10-21 03:50:00,2023-10-21 07:30:00,23.0
queda_018,queda,2023-11-03 11:30:00,2023-11-03 14:50:00,21.0
queda_019,queda,2023-10-27 09:50:00,2023-10-27 15:10:00,33.0
queda_020,queda,2023-10-12 17:00:00,2023-10-12 21:40:00,29.0
queda_021,queda,2023-10-17 01:20:00,2023-10-17 04:40:00,21.0
queda_022,queda,2023-10-07 20:20:00,2023-10-08 01:30:00,32.0
queda_023,queda,2023-10-10 05:50:00,2023-10-10 11:40:00,36.0
queda_024,queda,2023-11-06 04:50:00,2023-11-06 10:10:00,33.0
queda_025,queda,2023-10-21 15:20:00,2023-10-21 19:00:00,23.0
oscilacao_final,oscilacao,,,
lacuna_final,lacuna,,,
queda_final,queda,,,
