evento_id,falha,inicio,fim,duracao_pts
oscilacao_001,oscilacao,2023-11-01 00:40:00,2023-11-01 07:30:00,42.0
oscilacao_002,oscilacao,2023-10-21 07:00:00,2023-10-21 16:20:00,57.0
oscilacao_003,oscilacao,2023-10-30 14:20:00,2023-10-31 02:00:00,71.0
oscilacao_004,oscilacao,2023-11-05 23:20:00,2023-11-06 07:50:00,52.0
oscilacao_005,oscilacao,2023-10-25 18:20:00,2023-10-26 03:40:00,57.0
oscilacao_006,oscilacao,2023-11-06 20:10:00,2023-11-07 06:50:00,65.0
oscilacao_007,oscilacao,2023-10-08 17:40:00,2023-10-09 03:50:00,62.0
oscilacao_008,oscilacao,2023-10-21 16:30:00,2023-10-22 00:40:00,50.0
oscilacao_009,oscilacao,2023-10-31 06:40:00,2023-10-31 15:00:00,51.0
oscilacao_010,oscilacao,2023-10-26 07:50:00,2023-10-26 14:30:00,41.0
oscilacao_011,oscilacao,2023-10-23 09:20:00,2023-10-23 20:10:00,66.0
oscilacao_012,oscilacao,2023-10-17 03:40:00,2023-10-17 12:00:00,51.0
oscilacao_013,oscilacao,2023-10-22 23:00:00,2023-10-23 09:10:00,62.0
oscilacao_014,oscilacao,2023-10-31 17:10:00,2023-11-01 00:30:00,45.0
oscilacao_015,oscilacao,2023-10-14 04:50:00,2023-10-14 11:10:00,39.0
oscilacao_016,oscilacao,2023-10-19 18:00:00,2023-10-20 03:50:00,60.0
oscilacao_017,oscilacao,2023-10-25 04:20:00,2023-10-25 15:00:00,65.0
oscilacao_018,oscilacao,2023-10-20 23:40:00,2023-10-21 06:50:00,44.0
oscilacao_019,oscilacao,2023-10-15 13:20:00,2023-10-15 22:40:00,57.0
oscilacao_020,oscilacao,2023-11-01 16:10:00,2023-11-02 01:00:00,54.0
oscilacao_021,oscilacao,2023-10-10 06:00:00,2023-10-10 15:10:00,56.0
oscilacao_022,oscilacao,2023-10-28 16:00:00,2023-10-29 02:30:00,64.0
lacuna_001,lacuna,2023-11-07 07:00:00,2023-11-07 13:20:00,39.0
lacuna_002,lacuna,2023-10-13 22:40:00,2023-10-14 04:40:00,37.0
lacuna_003,lacuna,2023-10-19 05:40:00,2023-10-19 12:20:00,41.0
lacuna_004,lacuna,2023-10-29 02:40:00,2023-10-29 07:40:00,31.0
lacuna_005,lacuna,2023-11-06 08:00:00,2023-11-06 13:20:00,33.0
lacuna_006,lacuna,2023-10-08 10:40:00,2023-10-08 17:30:00,42.0
lacuna_007,lacuna,2023-10-19 13:30:00,2023-10-19 17:50:00,27.0
lacuna_008,lacuna,2023-10-18 23:10:00,2023-10-19 05:30:00,39.0
lacuna_009,lacuna,2023-10-20 17:40:00,2023-10-20 23:30:00,36.0
lacuna_010,lacuna,2023-11-03 13:00:00,2023-11-03 20:10:00,44.0
lacuna_011,lacuna,2023-11-02 14:40:00,2023-11-02 21:10:00,40.0
lacuna_012,lacuna,2023-10-12 20:10:00,2023-10-13 03:40:00,46.0
lacuna_013,lacuna,2023-10-24 05:30:00,2023-10-24 12:00:00,40.0
lacuna_014,lacuna,2023-10-14 19:40:00,2023-10-15 03:00:00,45.0
lacuna_015,lacuna,2023-11-04 15:40:00,2023-11-04 21:50:00,38.0
lacuna_016,lacuna,2023-10-20 08:00:00,2023-10-20 12:00:00,25.0
lacuna_017,lacuna,2023-10-10 16:30:00,2023-10-10 23:10:00,41.0
lacuna_018,lacuna,2023-11-02 01:10:00,2023-11-02 07:40:00,40.0
lacuna_019,lacuna,2023-10-15 07:00:00,2023-10-15 13:10:00,38.0
lacuna_020,lacuna,2023-11-07 20:20:00,2023-11-08 01:00:00,29.0
lacuna_021,lacuna,2023-11-02 09:10:00,2023-11-02 14:30:00,33.0
lacuna_022,lacuna,2023-10-22 18:50:00,2023-10-22 22:50:00,25.0
lacuna_023,lacuna,2023-10-27 01:50:00,2023-10-27 06:50:00,31.0
queda_001,queda,2023-10-16 15:20:00,2023-10-16 19:30:00,26.0
queda_002,queda,2023-11-08 04:40:00,2023-11-08 07:40:00,19.0
queda_003,queda,2023-10-23 23:10:00,2023-10-24 02:00:00,18.0
queda_004,queda,2023-10-24 22:10:00,2023-10-25 01:30:00,21.0
queda_005,queda,2023-10-13 17:00:00,2023-10-13 22:30:00,34.0
queda_006,queda,2023-10-09 15:50:00,2023-10-09 20:40:00,30.0
queda_007,queda,2023-11-03 20:20:00,2023-11-03 23:40:00,21.0
queda_008,queda,2023-10-13 11:00:00,2023-10-13 16:50:00,36.0
queda_009,queda,2023-10-22 13:50:00,2023-10-22 18:40:00,30.0
queda_010,queda,2023-10-13 03:50:00,2023-10-13 09:00:00,32.0
queda_011,queda,2023-10-29 07:50:00,2023-10-29 13:30:00,35.0
queda_012,queda,2023-10-08 06:30:00,2023-10-08 10:30:00,25.0
queda_013,queda,2023-10-17 15:20:00,2023-10-17 20:40:00,33.0
queda_014,queda,2023-10-20 04:00:00,2023-10-20 07:20:00,21.0
queda_015,queda,2023-10-12 06:40:00,2023-10-12 11:00:00,27.0
queda_016,queda,2023-10-18 18:30:00,2023-10-18 21:20:00,18.0
queda_017,queda,2023-10-18 15:00:00,2023-10-18 18:20:00,21.0
queda_018,queda,2023-10-18 09:00:00,2023-10-18 14:50:00,36.0
queda_019,queda,2023-10-08 02:30:00,2023-10-08 06:20:00,24.0
queda_020,queda,2023-11-01 11:40:00,2023-11-01 16:00:00,27.0
queda_021,queda,2023-10-11 01:00:00,2023-10-11 05:20:00,27.0
oscilacao_final,oscilacao,,,
lacuna_final,lacuna,,,
queda_final,queda,,,
