evento_id,falha,inicio,fim,duracao_pts
oscilacao_001,oscilacao,2023-10-27 13:20:00,2023-10-27 23:50:00,64.0
oscilacao_002,oscilacao,2023-10-27 01:00:00,2023-10-27 11:40:00,65.0
oscilacao_003,oscilacao,2023-10-29 04:40:00,2023-10-29 15:30:00,66.0
oscilacao_004,oscilacao,2023-10-26 05:50:00,2023-10-26 12:00:00,38.0
oscilacao_005,oscilacao,2023-10-30 20:50:00,2023-10-31 04:00:00,44.0
oscilacao_006,oscilacao,2023-11-04 15:10:00,2023-11-05 00:00:00,54.0
oscilacao_007,oscilacao,2023-11-03 12:40:00,2023-11-03 18:30:00,36.0
oscilacao_008,oscilacao,2023-10-18 01:30:00,2023-10-18 11:50:00,63.0
oscilacao_009,oscilacao,2023-10-22 10:30:00,2023-10-22 18:10:00,47.0
oscilacao_010,oscilacao,2023-10-17 00:00:00,2023-10-17 09:40:00,59.0
oscilacao_011,oscilacao,2023-10-09 14:00:00,2023-10-09 21:40:00,47.0
oscilacao_012,oscilacao,2023-11-02 12:20:00,2023-11-02 20:30:00,50.0
oscilacao_013,oscilacao,2023-11-03 22:00:00,2023-11-04 04:50:00,42.0
oscilacao_014,oscilacao,2023-10-09 04:40:00,2023-10-09 13:50:00,56.0
oscilacao_015,oscilacao,2023-11-06 18:50:00,2023-11-07 05:00:00,62.0
oscilacao_016,oscilacao,2023-10-31 10:40:00,2023-10-31 17:00:00,39.0
oscilacao_017,oscilacao,2023-10-24 20:20:00,2023-10-25 03:00:00,41.0
oscilacao_018,oscilacao,2023-10-19 04:00:00,2023-10-19 10:30:00,40.0
oscilacao_019,oscilacao,2023-10-29 16:50:00,2023-10-30 04:20:00,70.0
oscilacao_020,oscilacao,2023-10-16 16:40:00,2023-10-16 23:50:00,44.0
oscilacao_021,oscilacao,2023-10-08 12:20:00,2023-10-08 18:50:00,40.0
lacuna_001,lacuna,2023-10-09 21:50:00,2023-10-10 05:30:00,47.0
lacuna_002,lacuna,2023-10-30 11:40:00,2023-10-30 15:40:00,25.0
lacuna_003,lacuna,2023-10-20 15:40:00,2023-10-20 22:10:00,40.0
lacuna_004,lacuna,2023-10-28 06:20:00,2023-10-28 12:10:00,36.0
lacuna_005,lacuna,2023-10-11 07:50:00,2023-10-11 14:20:00,40.0
lacuna_006,lacuna,2023-11-07 11:30:00,2023-11-07 18:30:00,43.0
lacuna_007,lacuna,2023-10-13 20:20:00,2023-10-14 03:50:00,46.0
lacuna_008,lacuna,2023-10-14 08:50:00,2023-10-14 16:40:00,48.0
lacuna_009,lacuna,2023-10-20 05:50:00,2023-10-20 13:00:00,44.0
lacuna_010,lacuna,2023-10-14 16:50:00,2023-10-14 21:50:00,31.0
lacuna_011,lacuna,2023-10-24 13:40:00,2023-10-24 18:10:00,28.0
lacuna_012,lacuna,2023-10-18 13:20:00,2023-10-18 21:10:00,48.0
lacuna_013,lacuna,2023-11-06 14:40:00,2023-11-06 18:40:00,25.0
lacuna_014,lacuna,2023-10-10 05:40:00,2023-10-10 12:00:00,39.0
lacuna_015,lacuna,2023-10-12 14:00:00,2023-10-12 19:10:00,32.0
lacuna_016,lacuna,2023-10-13 09:20:00,2023-10-13 16:50:00,46.0
lacuna_017,lacuna,2023-11-02 04:40:00,2023-11-02 12:10:00,46.0
lacuna_018,lacuna,2023-10-10 15:50:00,2023-10-10 21:50:00,37.0
lacuna_019,lacuna,2023-11-05 06:20:00,2023-11-05 13:20:00,43.0
lacuna_020,lacuna,2023-10-20 00:20:00,2023-10-20 05:40:00,33.0
lacuna_021,lacuna,2023-11-04 10:00:00,2023-11-04 15:00:00,31.0
queda_001,queda,2023-10-26 12:10:00,2023-10-26 15:20:00,20.0
queda_002,queda,2023-10-14 22:00:00,2023-10-15 02:50:00,30.0
queda_003,queda,2023-10-30 07:20:00,2023-10-30 11:30:00,26.0
queda_004,queda,2023-10-07 23:10:00,2023-10-08 02:20:00,20.0
queda_005,queda,2023-10-07 14:50:00,2023-10-07 18:40:00,24.0
queda_006,queda,2023-10-11 03:20:00,2023-10-11 07:40:00,27.0
queda_007,queda,2023-10-15 20:30:00,2023-10-15 23:20:00,18.0
queda_008,queda,2023-10-30 16:50:00,2023-10-30 20:40:00,24.0
queda_009,queda,2023-11-08 05:30:00,2023-11-08 11:00:00,34.0
queda_010,queda,2023-10-26 00:20:00,2023-10-26 05:40:00,33.0
queda_011,queda,2023-11-02 20:40:00,2023-11-03 00:00:00,21.0
queda_012,queda,2023-10-22 18:20:00,2023-10-22 21:20:00,19.0
queda_013,queda,2023-11-07 05:10:00,2023-11-07 08:50:00,23.0
queda_014,queda,2023-10-15 23:30:00,2023-10-16 03:00:00,22.0
queda_015,queda,2023-10-15 05:50:00,2023-10-15 09:10:00,21.0
queda_016,queda,2023-10-19 10:50:00,2023-10-19 14:10:00,21.0
queda_017,queda,2023-11-03 02:50:00,2023-11-03 05:40:00,18.0
queda_018,queda,2023-10-31 05:30:00,2023-10-31 10:30:00,31.0
queda_019,queda,2023-11-05 01:20:00,2023-11-05 06:10:00,30.0
queda_020,queda,2023-11-04 06:00:00,2023-11-04 09:50:00,24.0
queda_021,queda,2023-10-14 04:00:00,2023-10-14 08:40:00,29.0
queda_022,queda,2023-11-06 02:30:00,2023-11-06 07:40:00,32.0
