18/1/24;0:7:29;3814;27.2000;75.7000;2.0;3.0;1.9;5.3;
18/1/24;0:18:16;3815;27.1000;76.3000;2.0;3.0;2.5;8.7;
18/1/24;0:29:3;3816;27.1000;76.8000;1.0;2.0;1.6;5.0;
18/1/24;0:39:50;3817;27.1000;76.3000;1.0;2.0;2.0;5.7;
18/1/24;0:50:38;3818;27.0000;76.2000;1.0;2.0;1.3;1.4;
18/1/24;1:1:25;3819;27.0000;76.5000;2.0;3.0;1.4;3.9;
18/1/24;1:12:12;3820;26.9000;77.1000;1.0;2.0;3.0;8.9;
18/1/24;1:22:59;3821;26.8000;77.4000;3.0;4.0;3.9;6.1;
18/1/24;1:33:47;3822;26.8000;77.2000;3.0;4.0;19.0;21.3;
18/1/24;1:44:34;3823;26.7000;77.4000;1.0;2.0;23.6;26.4;
18/1/24;1:55:21;3824;26.8000;76.8000;2.0;3.0;16.2;18.0;
18/1/24;2:6:8;3825;26.7000;77.1000;3.0;4.0;8.9;23.7;
18/1/24;2:16:55;3826;26.7000;76.8000;2.0;3.0;3.2;7.2;
18/1/24;2:27:43;3827;26.7000;76.0000;1.0;2.0;3.9;9.6;
18/1/24;2:38:30;3828;26.7000;75.8000;2.0;3.0;3.1;10.8;
18/1/24;2:49:17;3829;26.7000;74.1000;3.0;4.0;2.5;5.4;
18/1/24;3:0:4;3830;26.7000;73.7000;1.0;2.0;2.7;8.4;
18/1/24;3:10:51;3831;26.7000;73.9000;1.0;2.0;3.3;5.5;
18/1/24;3:21:38;3832;26.6000;74.8000;2.0;3.0;1.6;3.4;
18/1/24;3:32:25;3833;26.6000;73.8000;3.0;4.0;1.1;2.4;
18/1/24;3:43:12;3834;26.6000;73.9000;1.0;2.0;1.6;3.4;
18/1/24;3:53:59;3835;26.4000;73.7000;2.0;3.0;1.4;1.8;
18/1/24;4:4:46;3836;26.3000;74.7000;2.0;3.0;4.0;9.0;
18/1/24;4:15:34;3837;26.2000;75.2000;3.0;4.0;2.3;3.0;
18/1/24;4:26:21;3838;26.1000;75.2000;3.0;4.0;3.0;4.4;
18/1/24;4:37:8;3839;26.1000;74.9000;2.0;3.0;2.3;2.4;
18/1/24;4:47:55;3840;26.1000;75.1000;3.0;4.0;1.8;2.6;
18/1/24;4:58:43;3841;26.0000;75.4000;1.0;2.0;1.9;4.4;
18/1/24;5:9:30;3842;26.0000;74.6000;1.0;2.0;2.0;7.9;
18/1/24;5:20:17;3843;26.0000;74.7000;2.0;3.0;2.0;2.8;
18/1/24;5:31:4;3844;26.0000;74.0000;2.0;3.0;0.9;0.9;
18/1/24;5:41:52;3845;26.0000;73.9000;1.0;2.0;1.6;4.8;
18/1/24;5:52:39;3846;26.3000;73.1000;3.0;4.0;1.5;7.0;
18/1/24;6:3:29;3847;26.5000;72.3000;1.0;2.0;2.6;4.1;
18/1/24;6:14:19;3848;30.1000;59.8000;1.0;2.0;2.1;3.7;
18/1/24;6:25:8;3849;32.6000;52.0000;0.0;1.0;1.6;4.6;
18/1/24;6:35:56;3850;33.6000;48.5000;0.0;1.0;1.3;5.2;
18/1/24;6:46:44;3851;34.7000;46.1000;0.0;1.0;1.7;3.3;
18/1/24;6:57:32;3852;35.4000;44.3000;1.0;2.0;1.4;3.1;
18/1/24;7:8:19;3853;35.7000;43.3000;0.0;1.0;1.8;4.9;
18/1/24;7:19:7;3854;35.8000;42.9000;0.0;1.0;1.4;2.8;
18/1/24;7:29:55;3855;36.2000;42.2000;0.0;1.0;1.4;6.8;
18/1/24;7:40:42;3856;36.9000;40.6000;0.0;1.0;1.5;2.1;
18/1/24;7:51:30;3857;37.3000;39.7000;0.0;1.0;2.3;6.8;
18/1/24;8:2:16;3858;37.8000;38.6000;0.0;1.0;1.9;3.3;
18/1/24;8:13:4;3859;37.9000;38.7000;0.0;1.0;1.3;3.9;
18/1/24;8:23:51;3860;38.3000;37.0000;0.0;1.0;1.5;4.0;
18/1/24;8:34:39;3861;38.8000;36.1000;0.0;1.0;1.4;5.6;
18/1/24;8:45:27;3862;39.3000;35.2000;0.0;1.0;1.8;2.3;
18/1/24;8:56:14;3863;40.3000;32.9000;0.0;1.0;1.4;2.5;
18/1/24;9:7:1;3864;40.9000;31.9000;0.0;1.0;1.6;6.4;
18/1/24;9:17:47;3865;41.1000;30.8000;0.0;1.0;1.3;2.7;
18/1/24;9:28:35;3866;40.5000;31.6000;0.0;1.0;1.4;2.4;
18/1/24;9:39:22;3867;40.4000;31.3000;0.0;1.0;1.1;1.7;
