evento_id,falha,inicio,fim,duracao_pts
oscilacao_001,oscilacao,2023-10-13 12:10:00,2023-10-13 18:20:00,38.0
oscilacao_002,oscilacao,2023-10-28 04:20:00,2023-10-28 10:20:00,37.0
oscilacao_003,oscilacao,2023-10-08 15:20:00,2023-10-09 02:40:00,69.0
oscilacao_004,oscilacao,2023-10-16 21:40:00,2023-10-17 08:40:00,67.0
oscilacao_005,oscilacao,2023-10-21 11:20:00,2023-10-21 21:40:00,63.0
oscilacao_006,oscilacao,2023-10-14 07:40:00,2023-10-14 18:50:00,68.0
oscilacao_007,oscilacao,2023-11-02 20:50:00,2023-11-03 05:40:00,54.0
oscilacao_008,oscilacao,2023-10-12 00:20:00,2023-10-12 11:40:00,69.0
oscilacao_009,oscilacao,2023-11-06 03:10:00,2023-11-06 12:00:00,54.0
oscilacao_010,oscilacao,2023-10-19 09:40:00,2023-10-19 21:00:00,69.0
oscilacao_011,oscilacao,2023-10-16 00:20:00,2023-10-16 09:40:00,57.0
oscilacao_012,oscilacao,2023-10-08 09:10:00,2023-10-08 15:10:00,37.0
oscilacao_013,oscilacao,2023-11-06 18:10:00,2023-11-07 04:10:00,61.0
oscilacao_014,oscilacao,2023-11-05 04:20:00,2023-11-05 14:50:00,64.0
oscilacao_015,oscilacao,2023-10-25 18:30:00,2023-10-26 06:10:00,71.0
oscilacao_016,oscilacao,2023-10-18 05:10:00,2023-10-18 16:40:00,70.0
oscilacao_017,oscilacao,2023-11-08 00:10:00,2023-11-08 08:40:00,52.0
oscilacao_018,oscilacao,2023-10-31 13:00:00,2023-10-31 19:40:00,41.0
oscilacao_019,oscilacao,2023-10-09 02:50:00,2023-10-09 14:10:00,69.0
oscilacao_020,oscilacao,2023-10-13 19:50:00,2023-10-14 07:30:00,71.0
lacuna_001,lacuna,2023-10-13 05:20:00,2023-10-13 12:00:00,41.0
lacuna_002,lacuna,2023-10-25 11:00:00,2023-10-25 18:20:00,45.0
lacuna_003,lacuna,2023-10-15 02:40:00,2023-10-15 09:30:00,42.0
lacuna_004,lacuna,2023-10-07 13:10:00,2023-10-07 18:40:00,34.0
lacuna_005,lacuna,2023-10-10 19:10:00,2023-10-11 00:20:00,32.0
lacuna_006,lacuna,2023-11-03 17:50:00,2023-11-04 01:20:00,46.0
lacuna_007,lacuna,2023-10-27 09:00:00,2023-10-27 16:50:00,48.0
lacuna_008,lacuna,2023-10-11 17:50:00,2023-10-11 21:40:00,24.0
lacuna_009,lacuna,2023-11-07 04:20:00,2023-11-07 09:00:00,29.0
lacuna_010,lacuna,2023-10-10 04:40:00,2023-10-10 08:30:00,24.0
lacuna_011,lacuna,2023-10-27 17:00:00,2023-10-27 23:00:00,37.0
lacuna_012,lacuna,2023-10-11 00:30:00,2023-10-11 04:30:00,25.0
lacuna_013,lacuna,2023-10-20 18:00:00,2023-10-20 23:20:00,33.0
lacuna_014,lacuna,2023-10-16 11:40:00,2023-10-16 18:50:00,44.0
lacuna_015,lacuna,2023-10-22 09:30:00,2023-10-22 14:00:00,28.0
lacuna_016,lacuna,2023-10-17 14:50:00,2023-10-17 19:30:00,29.0
lacuna_017,lacuna,2023-10-11 10:50:00,2023-10-11 17:40:00,42.0
lacuna_018,lacuna,2023-10-22 14:10:00,2023-10-22 20:20:00,38.0
lacuna_019,lacuna,2023-10-08 00:50:00,2023-10-08 07:50:00,43.0
lacuna_020,lacuna,2023-11-01 03:20:00,2023-11-01 11:00:00,47.0
lacuna_021,lacuna,2023-10-13 00:30:00,2023-10-13 05:10:00,29.0
lacuna_022,lacuna,2023-10-19 21:10:00,2023-10-20 03:20:00,38.0
lacuna_023,lacuna,2023-10-19 03:10:00,2023-10-19 09:30:00,39.0
lacuna_024,lacuna,2023-10-14 22:20:00,2023-10-15 02:30:00,26.0
queda_001,queda,2023-11-07 19:00:00,2023-11-07 23:30:00,28.0
queda_002,queda,2023-10-23 09:20:00,2023-10-23 14:10:00,30.0
queda_003,queda,2023-10-21 03:00:00,2023-10-21 07:30:00,28.0
queda_004,queda,2023-11-01 11:20:00,2023-11-01 15:10:00,24.0
queda_005,queda,2023-10-28 00:50:00,2023-10-28 03:40:00,18.0
queda_006,queda,2023-11-02 13:40:00,2023-11-02 16:50:00,20.0
queda_007,queda,2023-11-07 09:10:00,2023-11-07 13:30:00,27.0
queda_008,queda,2023-10-24 16:40:00,2023-10-24 21:30:00,30.0
queda_009,queda,2023-11-06 12:10:00,2023-11-06 18:00:00,36.0
queda_010,queda,2023-10-17 23:30:00,2023-10-18 05:00:00,34.0
queda_011,queda,2023-10-17 08:50:00,2023-10-17 14:40:00,36.0
queda_012,queda,2023-11-04 13:40:00,2023-11-04 17:20:00,23.0
queda_013,queda,2023-10-22 06:30:00,2023-10-22 09:20:00,18.0
queda_014,queda,2023-10-10 15:00:00,2023-10-10 19:00:00,25.0
queda_015,queda,2023-10-11 05:30:00,2023-10-11 10:40:00,32.0
queda_016,queda,2023-10-24 11:40:00,2023-10-24 16:30:00,30.0
queda_017,queda,2023-10-30 19:40:00,2023-10-30 23:00:00,21.0
queda_018,queda,2023-10-09 17:00:00,2023-10-09 21:30:00,28.0
queda_019,queda,2023-10-20 14:50:00,2023-10-20 17:50:00,19.0
queda_020,queda,2023-10-22 20:30:00,2023-10-23 02:20:00,36.0
queda_021,queda,2023-11-05 01:00:00,2023-11-05 04:10:00,20.0
queda_022,queda,2023-10-24 05:40:00,2023-10-24 11:30:00,36.0
oscilacao_final,oscilacao,,,
lacuna_final,lacuna,,,
queda_final,queda,,,
