evento_id,falha,inicio,fim,duracao_pts
oscilacao_001,oscilacao,2023-11-06 19:40:00,2023-11-07 02:50:00,44.0
oscilacao_002,oscilacao,2023-10-22 15:20:00,2023-10-22 23:00:00,47.0
oscilacao_003,oscilacao,2023-10-27 11:20:00,2023-10-27 21:20:00,61.0
oscilacao_004,oscilacao,2023-10-28 22:00:00,2023-10-29 09:00:00,67.0
oscilacao_005,oscilacao,2023-10-11 14:30:00,2023-10-11 21:00:00,40.0
oscilacao_006,oscilacao,2023-11-01 04:10:00,2023-11-01 13:50:00,59.0
oscilacao_007,oscilacao,2023-10-13 19:50:00,2023-10-14 06:50:00,67.0
oscilacao_008,oscilacao,2023-11-05 11:20:00,2023-11-05 18:40:00,45.0
oscilacao_009,oscilacao,2023-10-14 10:20:00,2023-10-14 20:40:00,63.0
oscilacao_010,oscilacao,2023-10-15 13:30:00,2023-10-15 23:40:00,62.0
oscilacao_011,oscilacao,2023-10-17 18:50:00,2023-10-18 02:50:00,49.0
oscilacao_012,oscilacao,2023-10-17 04:50:00,2023-10-17 12:10:00,45.0
oscilacao_013,oscilacao,2023-11-04 09:20:00,2023-11-04 20:30:00,68.0
oscilacao_014,oscilacao,2023-10-27 03:00:00,2023-10-27 11:10:00,50.0
oscilacao_015,oscilacao,2023-11-07 11:30:00,2023-11-07 21:40:00,62.0
oscilacao_016,oscilacao,2023-10-20 20:20:00,2023-10-21 02:10:00,36.0
oscilacao_017,oscilacao,2023-10-12 06:50:00,2023-10-12 14:10:00,45.0
oscilacao_018,oscilacao,2023-11-02 08:30:00,2023-11-02 16:30:00,49.0
oscilacao_019,oscilacao,2023-10-23 23:10:00,2023-10-24 08:50:00,59.0
oscilacao_020,oscilacao,2023-11-03 05:40:00,2023-11-03 11:30:00,36.0
oscilacao_021,oscilacao,2023-11-06 10:30:00,2023-11-06 17:10:00,41.0
oscilacao_022,oscilacao,2023-10-25 09:30:00,2023-10-25 19:50:00,63.0
oscilacao_023,oscilacao,2023-10-20 11:10:00,2023-10-20 20:10:00,55.0
oscilacao_024,oscilacao,2023-10-23 09:40:00,2023-10-23 20:50:00,68.0
oscilacao_025,oscilacao,2023-10-15 06:30:00,2023-10-15 13:20:00,42.0
oscilacao_026,oscilacao,2023-10-13 12:40:00,2023-10-13 19:40:00,43.0
lacuna_001,lacuna,2023-11-06 02:40:00,2023-11-06 10:20:00,47.0
lacuna_002,lacuna,2023-11-01 21:50:00,2023-11-02 01:50:00,25.0
lacuna_003,lacuna,2023-10-30 09:50:00,2023-10-30 14:00:00,26.0
lacuna_004,lacuna,2023-10-19 13:50:00,2023-10-19 20:10:00,39.0
lacuna_005,lacuna,2023-10-18 17:00:00,2023-10-18 23:10:00,38.0
lacuna_006,lacuna,2023-11-05 22:20:00,2023-11-06 02:30:00,26.0
lacuna_007,lacuna,2023-10-22 09:40:00,2023-10-22 15:10:00,34.0
lacuna_008,lacuna,2023-11-02 23:40:00,2023-11-03 05:30:00,36.0
lacuna_009,lacuna,2023-11-03 11:40:00,2023-11-03 19:30:00,48.0
lacuna_010,lacuna,2023-10-09 18:50:00,2023-10-10 01:50:00,43.0
lacuna_011,lacuna,2023-10-21 16:20:00,2023-10-21 23:30:00,44.0
lacuna_012,lacuna,2023-10-25 23:30:00,2023-10-26 06:20:00,42.0
lacuna_013,lacuna,2023-11-04 23:20:00,2023-11-05 06:40:00,45.0
lacuna_014,lacuna,2023-11-07 03:00:00,2023-11-07 07:20:00,27.0
lacuna_015,lacuna,2023-10-12 00:00:00,2023-10-12 06:40:00,41.0
lacuna_016,lacuna,2023-10-22 02:10:00,2023-10-22 07:30:00,33.0
lacuna_017,lacuna,2023-10-30 14:10:00,2023-10-30 19:30:00,33.0
lacuna_018,lacuna,2023-10-31 16:00:00,2023-10-31 20:20:00,27.0
lacuna_019,lacuna,2023-10-09 01:20:00,2023-10-09 05:10:00,24.0
lacuna_020,lacuna,2023-10-20 03:30:00,2023-10-20 11:00:00,46.0
lacuna_021,lacuna,2023-10-24 11:30:00,2023-10-24 15:50:00,27.0
lacuna_022,lacuna,2023-10-26 06:30:00,2023-10-26 12:00:00,34.0
lacuna_023,lacuna,2023-10-07 20:00:00,2023-10-08 01:40:00,35.0
lacuna_024,lacuna,2023-10-12 15:20:00,2023-10-12 21:50:00,40.0
queda_001,queda,2023-10-16 13:50:00,2023-10-16 18:20:00,28.0
queda_002,queda,2023-10-07 11:20:00,2023-10-07 15:30:00,26.0
queda_003,queda,2023-10-13 07:40:00,2023-10-13 12:30:00,30.0
queda_004,queda,2023-10-14 20:50:00,2023-10-15 02:00:00,32.0
queda_005,queda,2023-11-02 16:40:00,2023-11-02 20:20:00,23.0
queda_006,queda,2023-10-08 09:20:00,2023-10-08 12:30:00,20.0
queda_007,queda,2023-10-23 03:00:00,2023-10-23 08:20:00,33.0
queda_008,queda,2023-10-19 23:00:00,2023-10-20 03:20:00,27.0
queda_009,queda,2023-10-30 05:30:00,2023-10-30 08:40:00,20.0
queda_010,queda,2023-10-21 11:40:00,2023-10-21 16:10:00,28.0
queda_011,queda,2023-10-12 22:20:00,2023-10-13 01:20:00,19.0
queda_012,queda,2023-10-13 01:30:00,2023-10-13 04:30:00,19.0
queda_013,queda,2023-10-22 23:20:00,2023-10-23 02:50:00,22.0
queda_014,queda,2023-10-21 02:20:00,2023-10-21 06:30:00,26.0
queda_015,queda,2023-10-11 09:40:00,2023-10-11 14:20:00,29.0
queda_016,queda,2023-10-10 19:30:00,2023-10-10 22:50:00,21.0
queda_017,queda,2023-10-16 23:40:00,2023-10-17 04:40:00,31.0
queda_018,queda,2023-11-04 04:10:00,2023-11-04 09:10:00,31.0
queda_019,queda,2023-10-10 11:20:00,2023-10-10 16:00:00,29.0
queda_020,queda,2023-10-16 08:50:00,2023-10-16 13:40:00,30.0
queda_021,queda,2023-11-04 00:10:00,2023-11-04 04:00:00,24.0
queda_022,queda,2023-10-17 12:20:00,2023-10-17 16:50:00,28.0
queda_023,queda,2023-11-01 16:30:00,2023-11-01 19:20:00,18.0
queda_024,queda,2023-10-07 07:50:00,2023-10-07 11:10:00,21.0
queda_025,queda,2023-10-11 02:30:00,2023-10-11 05:40:00,20.0
queda_026,queda,2023-10-28 12:20:00,2023-10-28 16:00:00,23.0
queda_027,queda,2023-10-18 03:00:00,2023-10-18 07:40:00,29.0
queda_028,queda,2023-10-18 07:50:00,2023-10-18 10:50:00,19.0
oscilacao_final,oscilacao,,,
lacuna_final,lacuna,,,
queda_final,queda,,,
