evento_id,falha,inicio,fim,duracao_pts
oscilacao_001,oscilacao,2023-10-20 16:20:00,2023-10-21 01:50:00,58.0
oscilacao_002,oscilacao,2023-10-08 19:30:00,2023-10-09 02:20:00,42.0
oscilacao_003,oscilacao,2023-10-07 08:20:00,2023-10-07 17:40:00,57.0
oscilacao_004,oscilacao,2023-10-18 17:20:00,2023-10-19 00:00:00,41.0
oscilacao_005,oscilacao,2023-10-10 02:00:00,2023-10-10 12:40:00,65.0
oscilacao_006,oscilacao,2023-10-13 07:10:00,2023-10-13 17:30:00,63.0
oscilacao_007,oscilacao,2023-11-06 05:50:00,2023-11-06 15:40:00,60.0
oscilacao_008,oscilacao,2023-11-07 23:20:00,2023-11-08 10:40:00,69.0
oscilacao_009,oscilacao,2023-10-13 00:40:00,2023-10-13 07:00:00,39.0
oscilacao_010,oscilacao,2023-10-16 00:40:00,2023-10-16 08:20:00,47.0
oscilacao_011,oscilacao,2023-10-07 17:50:00,2023-10-08 04:50:00,67.0
oscilacao_012,oscilacao,2023-11-06 17:40:00,2023-11-07 03:50:00,62.0
oscilacao_013,oscilacao,2023-11-07 11:50:00,2023-11-07 23:10:00,69.0
oscilacao_014,oscilacao,2023-10-19 00:10:00,2023-10-19 06:30:00,39.0
oscilacao_015,oscilacao,2023-10-29 08:40:00,2023-10-29 16:00:00,45.0
oscilacao_016,oscilacao,2023-10-16 14:00:00,2023-10-17 00:50:00,66.0
oscilacao_017,oscilacao,2023-10-12 01:30:00,2023-10-12 07:50:00,39.0
oscilacao_018,oscilacao,2023-11-03 12:30:00,2023-11-03 19:50:00,45.0
oscilacao_019,oscilacao,2023-10-26 23:00:00,2023-10-27 10:50:00,72.0
oscilacao_020,oscilacao,2023-11-08 10:50:00,2023-11-08 20:30:00,59.0
oscilacao_021,oscilacao,2023-11-02 15:00:00,2023-11-03 00:40:00,59.0
oscilacao_022,oscilacao,2023-10-23 22:00:00,2023-10-24 09:20:00,69.0
oscilacao_023,oscilacao,2023-10-28 08:20:00,2023-10-28 15:40:00,45.0
oscilacao_024,oscilacao,2023-10-17 17:30:00,2023-10-18 03:00:00,58.0
oscilacao_025,oscilacao,2023-10-23 03:20:00,2023-10-23 10:10:00,42.0
oscilacao_026,oscilacao,2023-10-19 06:40:00,2023-10-19 17:40:00,67.0
oscilacao_027,oscilacao,2023-10-15 10:10:00,2023-10-15 22:00:00,72.0
lacuna_001,lacuna,2023-10-14 02:10:00,2023-10-14 09:30:00,45.0
lacuna_002,lacuna,2023-10-19 17:50:00,2023-10-19 22:20:00,28.0
lacuna_003,lacuna,2023-11-05 15:40:00,2023-11-05 20:40:00,31.0
lacuna_004,lacuna,2023-10-23 15:10:00,2023-10-23 21:20:00,38.0
lacuna_005,lacuna,2023-10-22 02:20:00,2023-10-22 07:20:00,31.0
lacuna_006,lacuna,2023-10-18 03:10:00,2023-10-18 07:20:00,26.0
