evento_id,falha,inicio,fim,duracao_pts
oscilacao_001,oscilacao,2023-10-20 15:20:00,2023-10-21 02:30:00,68.0
oscilacao_002,oscilacao,2023-11-07 09:40:00,2023-11-07 21:10:00,70.0
oscilacao_003,oscilacao,2023-10-23 08:20:00,2023-10-23 16:00:00,47.0
oscilacao_004,oscilacao,2023-10-22 23:50:00,2023-10-23 08:10:00,51.0
oscilacao_005,oscilacao,2023-10-19 11:30:00,2023-10-19 18:00:00,40.0
oscilacao_006,oscilacao,2023-10-13 17:00:00,2023-10-13 23:00:00,37.0
oscilacao_007,oscilacao,2023-10-18 09:00:00,2023-10-18 20:50:00,72.0
oscilacao_008,oscilacao,2023-10-30 20:20:00,2023-10-31 07:00:00,65.0
oscilacao_009,oscilacao,2023-11-01 10:00:00,2023-11-01 17:10:00,44.0
oscilacao_010,oscilacao,2023-10-14 11:50:00,2023-10-14 22:00:00,62.0
oscilacao_011,oscilacao,2023-10-20 03:50:00,2023-10-20 13:00:00,56.0
oscilacao_012,oscilacao,2023-10-10 08:40:00,2023-10-10 16:40:00,49.0
oscilacao_013,oscilacao,2023-10-29 09:00:00,2023-10-29 19:30:00,64.0
oscilacao_014,oscilacao,2023-10-12 23:10:00,2023-10-13 08:30:00,57.0
oscilacao_015,oscilacao,2023-11-04 20:10:00,2023-11-05 02:20:00,38.0
oscilacao_016,oscilacao,2023-10-24 11:10:00,2023-10-24 18:40:00,46.0
oscilacao_017,oscilacao,2023-10-25 18:50:00,2023-10-26 00:50:00,37.0
oscilacao_018,oscilacao,2023-11-03 01:20:00,2023-11-03 10:50:00,58.0
oscilacao_019,oscilacao,2023-10-08 08:00:00,2023-10-08 19:40:00,71.0
oscilacao_020,oscilacao,2023-10-28 18:10:00,2023-10-29 05:00:00,66.0
oscilacao_021,oscilacao,2023-10-24 20:20:00,2023-10-25 03:40:00,45.0
oscilacao_022,oscilacao,2023-10-17 18:20:00,2023-10-18 02:10:00,48.0
oscilacao_023,oscilacao,2023-10-11 22:00:00,2023-10-12 07:50:00,60.0
oscilacao_024,oscilacao,2023-10-25 05:50:00,2023-10-25 12:10:00,39.0
oscilacao_025,oscilacao,2023-10-12 17:00:00,2023-10-12 23:00:00,37.0
oscilacao_026,oscilacao,2023-10-29 21:00:00,2023-10-30 04:50:00,48.0
lacuna_001,lacuna,2023-10-08 19:50:00,2023-10-09 01:50:00,37.0
lacuna_002,lacuna,2023-11-07 21:20:00,2023-11-08 02:00:00,29.0
lacuna_003,lacuna,2023-10-17 11:00:00,2023-10-17 18:10:00,44.0
lacuna_004,lacuna,2023-10-13 08:40:00,2023-10-13 12:50:00,26.0
lacuna_005,lacuna,2023-10-26 18:50:00,2023-10-27 01:00:00,38.0
lacuna_006,lacuna,2023-11-01 02:40:00,2023-11-01 09:50:00,44.0
lacuna_007,lacuna,2023-10-26 02:20:00,2023-10-26 06:10:00,24.0
lacuna_008,lacuna,2023-10-23 16:10:00,2023-10-23 23:50:00,47.0
lacuna_009,lacuna,2023-11-05 21:20:00,2023-11-06 04:20:00,43.0
lacuna_010,lacuna,2023-10-10 16:50:00,2023-10-10 23:30:00,41.0
lacuna_011,lacuna,2023-10-27 21:30:00,2023-10-28 02:10:00,29.0
lacuna_012,lacuna,2023-10-10 01:00:00,2023-10-10 08:30:00,46.0
lacuna_013,lacuna,2023-10-07 23:20:00,2023-10-08 05:20:00,37.0
lacuna_014,lacuna,2023-10-28 11:30:00,2023-10-28 18:00:00,40.0
lacuna_015,lacuna,2023-10-09 16:40:00,2023-10-10 00:30:00,48.0
lacuna_016,lacuna,2023-10-11 15:00:00,2023-10-11 21:50:00,42.0
