Deslocamento,Eventos_reais,Eventos_detectados,Diferenca_eventos,TP,FP,TN,FN,ACC,Precision,Recall,F1,Balanced_ACC
5,0,8,8,0,14,3488,0,0.9960022844089091,0.0,0.0,0.0,0.9960022844089091
10,0,5,5,0,6,1745,0,0.9965733866362079,0.0,0.0,0.0,0.9965733866362079
15,0,3,3,0,4,1164,0,0.9965753424657534,0.0,0.0,0.0,0.9965753424657534
20,0,6,6,0,6,870,0,0.9931506849315068,0.0,0.0,0.0,0.9931506849315068
25,0,2,2,0,6,695,0,0.9914407988587732,0.0,0.0,0.0,0.9914407988587732
30,0,2,2,0,3,581,0,0.9948630136986302,0.0,0.0,0.0,0.9948630136986302
35,0,3,3,0,4,497,0,0.9920159680638723,0.0,0.0,0.0,0.9920159680638723
40,0,4,4,0,5,433,0,0.9885844748858448,0.0,0.0,0.0,0.9885844748858448
45,0,1,1,0,2,388,0,0.9948717948717949,0.0,0.0,0.0,0.9948717948717949
50,0,1,1,0,1,350,0,0.9971509971509972,0.0,0.0,0.0,0.9971509971509972
55,0,2,2,0,2,317,0,0.9937304075235109,0.0,0.0,0.0,0.9937304075235109
60,0,1,1,0,2,290,0,0.9931506849315068,0.0,0.0,0.0,0.9931506849315068
