12/11/23;0:3:48;319;26.6000;83.9000;8.0;9.0;4.2;8.8;
12/11/23;0:14:35;320;26.6000;84.2000;6.0;7.0;5.4;10.4;
12/11/23;0:25:22;321;26.5000;84.8000;4.0;5.0;5.6;12.8;
12/11/23;0:36:9;322;26.5000;84.5000;4.0;5.0;5.7;9.3;
12/11/23;0:46:56;323;26.4000;85.4000;3.0;4.0;8.9;22.2;
12/11/23;0:57:43;324;26.4000;85.5000;6.0;7.0;8.1;22.9;
12/11/23;1:8:30;325;26.3000;86.0000;2.0;3.0;6.5;18.1;
12/11/23;1:19:18;326;26.3000;86.4000;3.0;4.0;8.7;24.0;
12/11/23;1:30:4;327;26.2000;86.9000;7.0;8.0;5.4;9.4;
12/11/23;1:40:51;328;26.1000;87.7000;6.0;7.0;8.8;24.9;
12/11/23;1:51:38;329;26.0000;87.9000;6.0;7.0;7.8;18.1;
12/11/23;2:2:26;330;26.0000;88.2000;3.0;4.0;7.6;17.1;
12/11/23;2:13:13;331;26.0000;87.9000;4.0;5.0;8.0;19.2;
12/11/23;2:24:0;332;26.0000;88.2000;3.0;4.0;6.8;13.4;
12/11/23;2:34:47;333;25.9000;88.7000;2.0;3.0;5.3;12.5;
12/11/23;2:45:34;334;25.8000;89.1000;4.0;5.0;7.4;11.3;
12/11/23;2:56:22;335;25.8000;89.1000;3.0;4.0;7.3;13.7;
12/11/23;3:7:9;336;25.7000;89.3000;2.0;3.0;5.9;13.2;
12/11/23;3:17:56;337;25.6000;89.8000;2.0;3.0;6.5;12.1;
12/11/23;3:28:43;338;25.6000;89.8000;2.0;3.0;7.8;15.1;
12/11/23;3:39:31;339;25.6000;89.2000;2.0;3.0;6.3;13.7;
12/11/23;3:50:18;340;25.5000;88.8000;2.0;3.0;6.3;8.1;
12/11/23;4:1:5;341;25.5000;88.8000;2.0;3.0;8.5;21.9;
12/11/23;4:11:52;342;25.5000;88.3000;5.0;6.0;7.7;25.7;
12/11/23;4:22:39;343;25.5000;87.9000;4.0;5.0;7.0;12.5;
12/11/23;4:33:26;344;25.3000;88.0000;2.0;3.0;9.3;16.3;
12/11/23;4:44:14;345;25.3000;87.8000;7.0;8.0;6.3;11.6;
12/11/23;4:55:1;346;25.3000;87.6000;4.0;5.0;6.9;13.3;
12/11/23;5:5:48;347;25.3000;87.2000;6.0;7.0;7.2;15.2;
12/11/23;5:16:36;348;25.3000;86.9000;5.0;6.0;7.6;13.2;
12/11/23;5:27:23;349;25.5000;86.0000;5.0;6.0;7.2;13.0;
12/11/23;5:38:11;350;25.6000;85.4000;3.0;4.0;5.8;11.8;
12/11/23;5:48:59;351;26.4000;80.5000;3.0;4.0;5.7;9.7;
12/11/23;5:59:47;352;27.3000;76.4000;3.0;4.0;4.9;9.0;
12/11/23;6:10:35;353;27.7000;74.5000;1.0;2.0;6.1;10.6;
12/11/23;6:21:23;354;28.1000;72.1000;3.0;4.0;5.2;9.1;
12/11/23;6:32:10;355;28.8000;69.4000;1.0;2.0;4.2;8.6;
12/11/23;6:42:58;356;30.5000;63.2000;4.0;5.0;5.2;11.0;
12/11/23;6:53:44;357;31.0000;61.1000;2.0;3.0;5.3;7.8;
12/11/23;7:4:32;358;31.8000;59.1000;1.0;2.0;6.7;10.8;
12/11/23;7:15:20;359;32.7000;56.8000;1.0;2.0;5.6;14.9;
12/11/23;7:26:9;360;33.6000;54.0000;1.0;2.0;4.8;5.8;
12/11/23;7:36:56;361;33.3000;54.6000;2.0;3.0;4.7;8.0;
12/11/23;7:47:44;362;33.4000;54.7000;2.0;3.0;5.6;12.0;
12/11/23;7:58:32;363;33.5000;54.4000;1.0;2.0;4.9;12.0;
12/11/23;8:9:21;364;34.8000;51.4000;2.0;3.0;4.7;11.9;
