evento_id,falha,inicio,fim,duracao_pts
oscilacao_001,oscilacao,2023-10-30 08:00:00,2023-10-30 19:30:00,70.0
oscilacao_002,oscilacao,2023-10-21 17:50:00,2023-10-22 05:40:00,72.0
oscilacao_003,oscilacao,2023-10-21 10:30:00,2023-10-21 17:40:00,44.0
oscilacao_004,oscilacao,2023-11-03 06:00:00,2023-11-03 12:30:00,40.0
oscilacao_005,oscilacao,2023-10-15 13:40:00,2023-10-15 20:00:00,39.0
oscilacao_006,oscilacao,2023-10-26 02:10:00,2023-10-26 09:30:00,45.0
oscilacao_007,oscilacao,2023-10-07 18:10:00,2023-10-08 02:40:00,52.0
oscilacao_008,oscilacao,2023-10-09 22:40:00,2023-10-10 08:40:00,61.0
oscilacao_009,oscilacao,2023-10-14 19:10:00,2023-10-15 01:40:00,40.0
oscilacao_010,oscilacao,2023-10-15 22:00:00,2023-10-16 07:00:00,55.0
oscilacao_011,oscilacao,2023-10-18 14:10:00,2023-10-18 20:40:00,40.0
oscilacao_012,oscilacao,2023-11-07 22:30:00,2023-11-08 07:00:00,52.0
oscilacao_013,oscilacao,2023-10-27 06:50:00,2023-10-27 13:20:00,40.0
oscilacao_014,oscilacao,2023-10-08 18:20:00,2023-10-09 00:10:00,36.0
oscilacao_015,oscilacao,2023-10-13 07:10:00,2023-10-13 18:20:00,68.0
oscilacao_016,oscilacao,2023-10-24 06:00:00,2023-10-24 16:00:00,61.0
oscilacao_017,oscilacao,2023-10-27 15:40:00,2023-10-28 00:40:00,55.0
oscilacao_018,oscilacao,2023-10-22 05:50:00,2023-10-22 16:00:00,62.0
oscilacao_019,oscilacao,2023-11-01 19:10:00,2023-11-02 06:00:00,66.0
oscilacao_020,oscilacao,2023-10-20 01:40:00,2023-10-20 08:20:00,41.0
oscilacao_021,oscilacao,2023-10-10 19:30:00,2023-10-11 01:20:00,36.0
oscilacao_022,oscilacao,2023-11-04 15:50:00,2023-11-05 03:30:00,71.0
lacuna_001,lacuna,2023-10-18 05:10:00,2023-10-18 12:30:00,45.0
lacuna_002,lacuna,2023-11-03 15:00:00,2023-11-03 22:00:00,43.0
lacuna_003,lacuna,2023-10-26 10:50:00,2023-10-26 17:00:00,38.0
lacuna_004,lacuna,2023-11-01 11:30:00,2023-11-01 19:00:00,46.0
lacuna_005,lacuna,2023-10-18 20:50:00,2023-10-19 01:00:00,26.0
lacuna_006,lacuna,2023-11-02 06:10:00,2023-11-02 12:10:00,37.0
lacuna_007,lacuna,2023-11-08 07:10:00,2023-11-08 13:50:00,41.0
lacuna_008,lacuna,2023-10-20 13:30:00,2023-10-20 20:10:00,41.0
lacuna_009,lacuna,2023-10-15 08:10:00,2023-10-15 13:30:00,33.0
lacuna_010,lacuna,2023-10-09 00:20:00,2023-10-09 06:10:00,36.0
lacuna_011,lacuna,2023-10-10 08:50:00,2023-10-10 13:30:00,29.0
lacuna_012,lacuna,2023-10-07 05:30:00,2023-10-07 10:10:00,29.0
lacuna_013,lacuna,2023-10-13 02:50:00,2023-10-13 07:00:00,26.0
lacuna_014,lacuna,2023-10-28 00:50:00,2023-10-28 05:40:00,30.0
lacuna_015,lacuna,2023-10-13 18:30:00,2023-10-13 23:30:00,31.0
lacuna_016,lacuna,2023-10-09 06:20:00,2023-10-09 10:40:00,27.0
lacuna_017,lacuna,2023-10-19 01:10:00,2023-10-19 07:10:00,37.0
lacuna_018,lacuna,2023-11-05 03:40:00,2023-11-05 10:00:00,39.0
lacuna_019,lacuna,2023-11-03 22:10:00,2023-11-04 04:30:00,39.0
lacuna_020,lacuna,2023-11-02 12:20:00,2023-11-02 19:30:00,44.0
lacuna_021,lacuna,2023-10-20 08:30:00,2023-10-20 13:20:00,30.0
