evento_id,falha,inicio,fim,duracao_pts
oscilacao_001,oscilacao,2023-10-11 21:00:00,2023-10-12 04:50:00,48
oscilacao_002,oscilacao,2023-10-08 00:50:00,2023-10-08 11:00:00,62
oscilacao_003,oscilacao,2023-11-01 04:20:00,2023-11-01 12:20:00,49
oscilacao_004,oscilacao,2023-10-24 21:20:00,2023-10-25 03:40:00,39
oscilacao_005,oscilacao,2023-10-20 10:40:00,2023-10-20 16:30:00,36
oscilacao_006,oscilacao,2023-10-13 19:30:00,2023-10-14 07:20:00,72
oscilacao_007,oscilacao,2023-10-18 01:30:00,2023-10-18 08:30:00,43
oscilacao_008,oscilacao,2023-10-18 08:40:00,2023-10-18 18:30:00,60
oscilacao_009,oscilacao,2023-10-26 10:10:00,2023-10-26 19:20:00,56
oscilacao_010,oscilacao,2023-10-09 23:50:00,2023-10-10 08:20:00,52
oscilacao_011,oscilacao,2023-10-17 16:20:00,2023-10-18 01:20:00,55
oscilacao_012,oscilacao,2023-10-14 14:00:00,2023-10-14 22:00:00,49
oscilacao_013,oscilacao,2023-10-21 16:00:00,2023-10-22 03:30:00,70
oscilacao_014,oscilacao,2023-10-27 12:00:00,2023-10-27 19:10:00,44
oscilacao_015,oscilacao,2023-10-15 01:30:00,2023-10-15 13:10:00,71
oscilacao_016,oscilacao,2023-10-27 00:20:00,2023-10-27 11:50:00,70
oscilacao_017,oscilacao,2023-10-31 11:20:00,2023-10-31 17:40:00,39
oscilacao_018,oscilacao,2023-10-19 03:20:00,2023-10-19 13:30:00,62
oscilacao_019,oscilacao,2023-10-09 11:20:00,2023-10-09 17:40:00,39
oscilacao_020,oscilacao,2023-10-24 01:30:00,2023-10-24 13:20:00,72
lacuna_001,lacuna,2023-10-30 10:50:00,2023-10-30 16:50:00,37
lacuna_002,lacuna,2023-11-02 03:00:00,2023-11-02 09:30:00,40
lacuna_003,lacuna,2023-10-07 18:20:00,2023-10-08 00:40:00,39
lacuna_004,lacuna,2023-11-02 09:40:00,2023-11-02 16:20:00,41
lacuna_005,lacuna,2023-11-08 01:40:00,2023-11-08 08:00:00,39
lacuna_006,lacuna,2023-10-13 14:50:00,2023-10-13 19:20:00,28
lacuna_007,lacuna,2023-10-16 02:50:00,2023-10-16 09:10:00,39
lacuna_008,lacuna,2023-10-19 13:40:00,2023-10-19 21:20:00,47
lacuna_009,lacuna,2023-10-26 20:20:00,2023-10-27 00:10:00,24
lacuna_010,lacuna,2023-11-05 00:10:00,2023-11-05 06:00:00,36
lacuna_011,lacuna,2023-10-27 19:20:00,2023-10-28 00:10:00,30
lacuna_012,lacuna,2023-10-29 19:50:00,2023-10-30 01:30:00,35
lacuna_013,lacuna,2023-10-09 04:40:00,2023-10-09 11:10:00,40
lacuna_014,lacuna,2023-10-07 06:00:00,2023-10-07 12:20:00,39
lacuna_015,lacuna,2023-10-16 09:20:00,2023-10-16 16:50:00,46
lacuna_016,lacuna,2023-10-21 11:00:00,2023-10-21 15:50:00,30
lacuna_017,lacuna,2023-10-29 03:50:00,2023-10-29 10:40:00,42
lacuna_018,lacuna,2023-10-11 04:50:00,2023-10-11 10:40:00,36
lacuna_019,lacuna,2023-10-10 08:30:00,2023-10-10 12:20:00,24
lacuna_020,lacuna,2023-10-31 03:20:00,2023-10-31 08:30:00,32
lacuna_021,lacuna,2023-10-22 03:40:00,2023-10-22 07:40:00,25
lacuna_022,lacuna,2023-10-08 14:30:00,2023-10-08 22:10:00,47
lacuna_023,lacuna,2023-10-20 04:50:00,2023-10-20 10:20:00,34
lacuna_024,lacuna,2023-11-08 08:10:00,2023-11-08 15:40:00,46
lacuna_025,lacuna,2023-10-30 22:50:00,2023-10-31 03:10:00,27
queda_001,queda,2023-10-08 22:20:00,2023-10-09 02:30:00,26
queda_002,queda,2023-10-20 19:50:00,2023-10-21 00:20:00,28
queda_003,queda,2023-10-22 22:40:00,2023-10-23 03:40:00,31
queda_004,queda,2023-10-28 11:50:00,2023-10-28 16:20:00,28
queda_005,queda,2023-11-03 02:50:00,2023-11-03 06:40:00,24
queda_006,queda,2023-10-10 12:30:00,2023-10-10 17:40:00,32
queda_007,queda,2023-10-22 07:50:00,2023-10-22 11:20:00,22
queda_008,queda,2023-10-10 19:30:00,2023-10-11 01:00:00,34
queda_009,queda,2023-10-24 13:30:00,2023-10-24 18:30:00,31
queda_010,queda,2023-10-22 12:40:00,2023-10-22 17:40:00,31
queda_011,queda,2023-10-23 21:50:00,2023-10-24 00:50:00,19
queda_012,queda,2023-10-11 15:40:00,2023-10-11 20:50:00,32
queda_013,queda,2023-10-19 21:30:00,2023-10-20 02:30:00,31
queda_014,queda,2023-10-11 10:50:00,2023-10-11 14:50:00,25
queda_015,queda,2023-11-02 21:30:00,2023-11-03 02:40:00,32
queda_016,queda,2023-10-12 13:50:00,2023-10-12 19:10:00,33
queda_017,queda,2023-10-07 12:30:00,2023-10-07 15:30:00,19
queda_018,queda,2023-10-12 09:10:00,2023-10-12 13:40:00,28
queda_019,queda,2023-11-06 10:10:00,2023-11-06 14:20:00,26
queda_020,queda,2023-10-21 00:30:00,2023-10-21 03:20:00,18
queda_021,queda,2023-11-04 03:50:00,2023-11-04 06:40:00,18
queda_022,queda,2023-10-31 23:50:00,2023-11-01 04:10:00,27
queda_023,queda,2023-11-06 15:30:00,2023-11-06 20:20:00,30
queda_024,queda,2023-10-23 10:50:00,2023-10-23 16:10:00,33
queda_025,queda,2023-10-14 22:20:00,2023-10-15 01:20:00,19
queda_026,queda,2023-10-29 10:50:00,2023-10-29 15:50:00,31
