14/1/24;0:7:42;3280;28.0000;76.6000;6.0;7.0;1.7;6.5;
14/1/24;0:18:29;3281;27.9000;77.9000;3.0;4.0;1.5;1.6;
14/1/24;0:29:16;3282;27.8000;77.7000;2.0;3.0;0.8;1.1;
14/1/24;0:40:3;3283;27.8000;77.2000;3.0;4.0;2.0;3.6;
14/1/24;0:50:51;3284;27.9000;76.7000;2.0;3.0;1.6;3.2;
14/1/24;1:1:38;3285;28.0000;75.7000;2.0;3.0;2.5;3.7;
14/1/24;1:12:25;3286;27.9000;76.3000;1.0;2.0;1.3;8.8;
14/1/24;1:23:13;3287;27.8000;77.0000;2.0;3.0;1.9;9.5;
14/1/24;1:34:0;3288;27.8000;77.3000;5.0;6.0;1.9;8.7;
14/1/24;1:44:47;3289;27.8000;77.3000;5.0;6.0;0.9;1.7;
14/1/24;1:55:34;3290;27.9000;76.5000;3.0;4.0;0.6;0.9;
14/1/24;2:6:21;3291;28.0000;75.7000;2.0;3.0;0.8;1.9;
14/1/24;2:17:8;3292;28.0000;75.4000;1.0;2.0;1.7;6.2;
14/1/24;2:27:55;3293;28.0000;75.4000;2.0;3.0;2.1;3.9;
14/1/24;2:38:42;3294;28.1000;75.0000;2.0;3.0;1.8;5.1;
14/1/24;2:49:29;3295;28.0000;74.8000;3.0;4.0;1.5;6.2;
14/1/24;3:0:16;3296;28.0000;75.2000;6.0;7.0;1.2;1.9;
14/1/24;3:11:4;3297;28.0000;74.2000;4.0;5.0;1.3;2.6;
14/1/24;3:21:51;3298;28.1000;74.2000;5.0;6.0;2.1;7.6;
14/1/24;3:32:38;3299;28.1000;73.6000;3.0;4.0;1.0;7.0;
14/1/24;3:43:25;3300;28.1000;73.4000;3.0;4.0;1.5;4.0;
14/1/24;3:54:13;3301;28.1000;73.3000;4.0;5.0;1.4;2.4;
14/1/24;4:5:0;3302;28.1000;73.1000;7.0;8.0;1.8;10.0;
14/1/24;4:15:47;3303;28.0000;74.0000;4.0;5.0;1.6;4.5;
14/1/24;4:26:34;3304;27.9000;74.0000;3.0;4.0;1.7;3.6;
14/1/24;4:37:21;3305;27.8000;74.7000;3.0;4.0;1.5;2.6;
14/1/24;4:48:9;3306;27.7000;75.0000;2.0;3.0;1.7;4.8;
14/1/24;4:58:56;3307;27.7000;75.5000;3.0;4.0;1.8;2.1;
14/1/24;5:9:43;3308;27.6000;75.9000;1.0;2.0;1.6;2.9;
