evento_id,falha,inicio,fim,duracao_pts
oscilacao_001,oscilacao,2023-11-02 05:40:00,2023-11-02 13:00:00,45
oscilacao_002,oscilacao,2023-10-10 22:40:00,2023-10-11 06:50:00,50
oscilacao_003,oscilacao,2023-10-11 13:40:00,2023-10-11 22:10:00,52
oscilacao_004,oscilacao,2023-10-30 21:40:00,2023-10-31 08:30:00,66
oscilacao_005,oscilacao,2023-10-19 12:20:00,2023-10-19 22:10:00,60
oscilacao_006,oscilacao,2023-10-29 00:20:00,2023-10-29 12:00:00,71
oscilacao_007,oscilacao,2023-10-19 22:20:00,2023-10-20 06:20:00,49
oscilacao_008,oscilacao,2023-11-04 17:00:00,2023-11-05 03:00:00,61
oscilacao_009,oscilacao,2023-11-07 05:00:00,2023-11-07 16:10:00,68
oscilacao_010,oscilacao,2023-10-12 17:10:00,2023-10-13 03:10:00,61
oscilacao_011,oscilacao,2023-10-24 03:20:00,2023-10-24 11:30:00,50
oscilacao_012,oscilacao,2023-10-28 18:00:00,2023-10-29 00:10:00,38
oscilacao_013,oscilacao,2023-10-17 10:50:00,2023-10-17 17:20:00,40
oscilacao_014,oscilacao,2023-10-30 14:30:00,2023-10-30 21:30:00,43
oscilacao_015,oscilacao,2023-10-15 18:20:00,2023-10-16 01:00:00,41
oscilacao_016,oscilacao,2023-11-01 05:00:00,2023-11-01 15:50:00,66
oscilacao_017,oscilacao,2023-10-22 06:20:00,2023-10-22 12:10:00,36
oscilacao_018,oscilacao,2023-10-29 14:40:00,2023-10-29 21:10:00,40
oscilacao_019,oscilacao,2023-11-01 16:00:00,2023-11-02 00:40:00,53
oscilacao_020,oscilacao,2023-10-13 14:20:00,2023-10-14 00:30:00,62
oscilacao_021,oscilacao,2023-11-03 06:40:00,2023-11-03 15:20:00,53
oscilacao_022,oscilacao,2023-11-05 05:30:00,2023-11-05 15:50:00,63
oscilacao_023,oscilacao,2023-10-09 01:30:00,2023-10-09 09:00:00,46
oscilacao_024,oscilacao,2023-11-03 23:00:00,2023-11-04 09:50:00,66
oscilacao_025,oscilacao,2023-10-22 15:40:00,2023-10-23 01:20:00,59
oscilacao_026,oscilacao,2023-11-06 18:50:00,2023-11-07 04:50:00,61
oscilacao_027,oscilacao,2023-10-16 12:50:00,2023-10-16 21:20:00,52
