teste,modelo,falha,janela,passo_cfg,passo_real,amostras_treino,amostras_teste,positivos_treino,negativos_treino,positivos_teste,negativos_teste,eventos_reais_teste,eventos_detectados,diferenca_eventos,accuracy,balanced_accuracy,precision_pos,recall_pos,f1_pos,specificity,tn,fp,fn,tp,path_cm,path_eventos
sem_erro,catboost,lacuna,20,5,5,947,947,269,678,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_sem_erro_catboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_sem_erro_catboost_lacuna_jan20_passo5_eventos.png
sem_erro,catboost,oscilacao,100,95,95,49,49,33,16,0,49,0,9,9,0.5918367346938775,0.5918367346938775,0.0,0.0,0.0,0.5918367346817993,29,20,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_sem_erro_catboost_oscilacao_jan100_passo95_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_sem_erro_catboost_oscilacao_jan100_passo95_eventos.png
sem_erro,catboost,queda,30,30,30,158,158,33,125,0,158,0,6,6,0.9620253164556962,0.9620253164556962,0.0,0.0,0.0,0.9620253164496075,152,6,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_sem_erro_catboost_queda_jan30_passo30_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_sem_erro_catboost_queda_jan30_passo30_eventos.png
sem_erro,mlp,lacuna,30,30,30,158,158,48,110,0,158,0,0,0,1.0,1.0,0.0,0.0,0.0,0.999999999993671,158,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_sem_erro_mlp_lacuna_jan30_passo30_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_sem_erro_mlp_lacuna_jan30_passo30_eventos.png
sem_erro,mlp,oscilacao,60,60,60,79,79,46,33,0,79,0,9,9,0.7974683544303798,0.7974683544303798,0.0,0.0,0.0,0.7974683544202852,63,16,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_sem_erro_mlp_oscilacao_jan60_passo60_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_sem_erro_mlp_oscilacao_jan60_passo60_eventos.png
sem_erro,mlp,queda,40,20,20,236,236,59,177,0,236,0,13,13,0.9322033898305084,0.9322033898305084,0.0,0.0,0.0,0.9322033898265585,220,16,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_sem_erro_mlp_queda_jan40_passo20_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_sem_erro_mlp_queda_jan40_passo20_eventos.png
sem_erro,random_forest,lacuna,20,5,5,947,947,269,678,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_sem_erro_random_forest_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_sem_erro_random_forest_lacuna_jan20_passo5_eventos.png
sem_erro,random_forest,oscilacao,90,85,85,55,55,35,20,0,55,0,12,12,0.4727272727272727,0.4727272727272727,0.0,0.0,0.0,0.4727272727186777,26,29,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_sem_erro_random_forest_oscilacao_jan90_passo85_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_sem_erro_random_forest_oscilacao_jan90_passo85_eventos.png
sem_erro,random_forest,queda,40,40,40,118,118,28,90,0,118,0,7,7,0.940677966101695,0.940677966101695,0.0,0.0,0.0,0.940677966093723,111,7,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_sem_erro_random_forest_queda_jan40_passo40_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_sem_erro_random_forest_queda_jan40_passo40_eventos.png
sem_erro,xgboost,lacuna,20,5,5,947,947,269,678,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_sem_erro_xgboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_sem_erro_xgboost_lacuna_jan20_passo5_eventos.png
sem_erro,xgboost,oscilacao,90,85,85,55,55,35,20,0,55,0,11,11,0.5272727272727272,0.5272727272727272,0.0,0.0,0.0,0.5272727272631406,29,26,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_sem_erro_xgboost_oscilacao_jan90_passo85_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_sem_erro_xgboost_oscilacao_jan90_passo85_eventos.png
sem_erro,xgboost,queda,70,70,70,67,67,21,46,0,67,0,16,16,0.6268656716417911,0.6268656716417911,0.0,0.0,0.0,0.6268656716324348,42,25,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_sem_erro_xgboost_queda_jan70_passo70_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_1\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_1_sem_erro_xgboost_queda_jan70_passo70_eventos.png
