evento_id,falha,inicio,fim,duracao_pts
oscilacao_001,oscilacao,2023-10-16 12:50:00,2023-10-16 18:40:00,36.0
oscilacao_002,oscilacao,2023-11-10 00:00:00,2023-11-10 06:10:00,38.0
oscilacao_003,oscilacao,2024-01-06 04:00:00,2024-01-06 15:30:00,70.0
oscilacao_004,oscilacao,2023-10-15 13:10:00,2023-10-15 23:20:00,62.0
oscilacao_005,oscilacao,2023-12-23 18:00:00,2023-12-24 04:20:00,63.0
oscilacao_006,oscilacao,2023-10-15 23:30:00,2023-10-16 06:20:00,42.0
oscilacao_007,oscilacao,2023-11-26 00:40:00,2023-11-26 12:30:00,72.0
oscilacao_008,oscilacao,2023-11-10 22:00:00,2023-11-11 09:50:00,72.0
oscilacao_009,oscilacao,2023-11-23 04:20:00,2023-11-23 15:00:00,65.0
oscilacao_010,oscilacao,2023-11-30 07:10:00,2023-11-30 14:10:00,43.0
oscilacao_011,oscilacao,2023-09-23 02:30:00,2023-09-23 08:20:00,36.0
oscilacao_012,oscilacao,2023-11-24 03:50:00,2023-11-24 13:30:00,59.0
lacuna_001,lacuna,2023-12-14 00:30:00,2023-12-14 05:40:00,32.0
lacuna_002,lacuna,2023-12-19 07:00:00,2023-12-19 14:20:00,45.0
lacuna_003,lacuna,2023-10-14 03:20:00,2023-10-14 10:30:00,44.0
lacuna_004,lacuna,2023-10-21 11:00:00,2023-10-21 18:00:00,43.0
lacuna_005,lacuna,2023-09-23 08:30:00,2023-09-23 16:20:00,48.0
lacuna_006,lacuna,2023-09-18 04:00:00,2023-09-18 09:50:00,36.0
lacuna_007,lacuna,2023-12-04 20:10:00,2023-12-05 00:30:00,27.0
lacuna_008,lacuna,2023-09-24 11:20:00,2023-09-24 15:50:00,28.0
lacuna_009,lacuna,2023-11-08 12:10:00,2023-11-08 17:20:00,32.0
lacuna_010,lacuna,2023-10-10 20:20:00,2023-10-11 01:00:00,29.0
lacuna_011,lacuna,2023-09-11 15:30:00,2023-09-11 23:00:00,46.0
lacuna_012,lacuna,2023-11-21 13:10:00,2023-11-21 19:40:00,40.0
queda_001,queda,2023-09-12 21:30:00,2023-09-13 00:40:00,20.0
queda_002,queda,2023-10-24 06:00:00,2023-10-24 10:30:00,28.0
queda_003,queda,2023-12-10 05:20:00,2023-12-10 09:30:00,26.0
queda_004,queda,2023-11-23 15:10:00,2023-11-23 20:00:00,30.0
queda_005,queda,2023-12-09 07:10:00,2023-12-09 10:50:00,23.0
queda_006,queda,2023-10-26 16:00:00,2023-10-26 18:50:00,18.0
queda_007,queda,2024-01-01 23:40:00,2024-01-02 05:20:00,35.0
queda_008,queda,2023-10-29 10:30:00,2023-10-29 15:00:00,28.0
queda_009,queda,2023-10-19 17:30:00,2023-10-19 22:40:00,32.0
queda_010,queda,2023-09-26 12:30:00,2023-09-26 17:00:00,28.0
queda_011,queda,2023-09-22 15:10:00,2023-09-22 21:00:00,36.0
queda_012,queda,2023-11-03 15:10:00,2023-11-03 18:10:00,19.0
oscilacao_final,oscilacao,,,
lacuna_final,lacuna,,,
queda_final,queda,,,
