24/1/24;0:0:36;694;25.0000;92.4000;3.0;4.0;2.7;5.5;
24/1/24;0:1:23;695;24.9000;92.3000;2.0;3.0;2.9;4.9;
24/1/24;0:2:10;696;25.0000;59.3000;3.0;4.0;3.0;5.9;
24/1/24;0:2:56;697;24.9000;25.9000;2.0;3.0;3.3;6.8;
24/1/24;0:3:43;698;24.9000;25.8000;4.0;5.0;2.9;6.2;
24/1/24;0:4:29;699;24.9000;95.7000;3.0;4.0;3.0;6.5;
24/1/24;0:5:16;700;24.9000;95.8000;3.0;4.0;2.6;6.0;
24/1/24;0:6:2;701;24.9000;95.8000;2.0;3.0;2.8;5.5;
24/1/24;0:6:49;702;24.8000;95.6000;2.0;3.0;3.1;5.0;
24/1/24;0:7:36;703;24.8000;95.5000;2.0;3.0;2.7;4.7;
24/1/24;0:8:22;704;24.8000;26.0000;3.0;4.0;2.9;5.1;
24/1/24;0:9:9;705;24.8000;95.9000;2.0;3.0;2.9;6.4;
24/1/24;0:9:55;706;24.8000;96.2000;2.0;3.0;2.5;5.1;
24/1/24;0:10:42;707;24.8000;96.0000;2.0;3.0;2.5;6.1;
24/1/24;0:11:29;708;24.7000;24.6000;2.0;3.0;2.6;5.1;
24/1/24;0:12:15;709;24.7000;25.8000;2.0;3.0;2.8;8.0;
24/1/24;0:13:2;710;24.7000;93.2000;2.0;3.0;2.2;4.2;
24/1/24;0:13:48;711;24.7000;96.0000;2.0;3.0;2.6;5.0;
24/1/24;0:14:35;712;24.7000;94.5000;2.0;3.0;2.2;4.3;
24/1/24;0:15:22;713;24.7000;25.0000;2.0;3.0;2.9;5.8;
24/1/24;0:16:8;714;24.6000;25.2000;3.0;4.0;2.5;5.5;
24/1/24;0:16:55;715;24.6000;27.3000;3.0;4.0;2.5;4.9;
24/1/24;0:17:41;716;24.6000;96.2000;3.0;4.0;2.8;7.9;
24/1/24;0:18:28;717;24.6000;25.5000;2.0;3.0;2.7;6.1;
24/1/24;0:19:15;718;24.6000;25.4000;2.0;3.0;2.2;3.8;
24/1/24;0:20:1;719;24.6000;28.1000;3.0;4.0;2.3;5.5;
24/1/24;0:20:48;720;24.6000;26.3000;3.0;4.0;2.6;7.1;
24/1/24;0:21:34;721;24.6000;26.8000;3.0;4.0;2.2;4.0;
24/1/24;0:22:21;722;24.6000;97.0000;2.0;3.0;2.2;5.8;
24/1/24;0:23:7;723;24.6000;96.6000;1.0;2.0;2.6;7.1;
24/1/24;0:23:54;724;24.6000;96.5000;2.0;3.0;2.3;4.3;
24/1/24;0:24:41;725;24.6000;77.0000;3.0;4.0;2.5;3.7;
24/1/24;0:25:27;726;24.5000;26.0000;3.0;4.0;2.7;7.6;
24/1/24;0:26:14;727;24.5000;96.6000;3.0;4.0;2.6;5.8;
24/1/24;0:27:0;728;24.5000;96.8000;3.0;4.0;2.8;8.1;
