evento_id,falha,inicio,fim,duracao_pts
oscilacao_001,oscilacao,2023-10-14 18:30:00,2023-10-15 02:00:00,46.0
oscilacao_002,oscilacao,2023-10-28 11:50:00,2023-10-28 19:10:00,45.0
oscilacao_003,oscilacao,2023-10-29 15:00:00,2023-10-29 22:00:00,43.0
oscilacao_004,oscilacao,2023-10-15 11:10:00,2023-10-15 21:00:00,60.0
oscilacao_005,oscilacao,2023-11-02 01:10:00,2023-11-02 12:10:00,67.0
oscilacao_006,oscilacao,2023-10-31 11:20:00,2023-10-31 22:00:00,65.0
oscilacao_007,oscilacao,2023-11-04 14:40:00,2023-11-04 21:20:00,41.0
oscilacao_008,oscilacao,2023-10-12 05:40:00,2023-10-12 11:40:00,37.0
oscilacao_009,oscilacao,2023-10-13 03:30:00,2023-10-13 12:40:00,56.0
oscilacao_010,oscilacao,2023-10-24 16:20:00,2023-10-25 03:00:00,65.0
oscilacao_011,oscilacao,2023-10-18 09:50:00,2023-10-18 17:40:00,48.0
oscilacao_012,oscilacao,2023-10-11 07:50:00,2023-10-11 16:40:00,54.0
oscilacao_013,oscilacao,2023-10-15 21:10:00,2023-10-16 06:10:00,55.0
oscilacao_014,oscilacao,2023-10-25 15:20:00,2023-10-26 03:00:00,71.0
oscilacao_015,oscilacao,2023-10-22 17:00:00,2023-10-23 01:50:00,54.0
oscilacao_016,oscilacao,2023-10-09 19:00:00,2023-10-10 05:10:00,62.0
oscilacao_017,oscilacao,2023-11-03 01:40:00,2023-11-03 07:30:00,36.0
oscilacao_018,oscilacao,2023-11-01 03:30:00,2023-11-01 10:10:00,41.0
oscilacao_019,oscilacao,2023-11-01 10:20:00,2023-11-01 19:50:00,58.0
oscilacao_020,oscilacao,2023-11-02 12:20:00,2023-11-02 20:20:00,49.0
oscilacao_021,oscilacao,2023-10-09 05:40:00,2023-10-09 14:10:00,52.0
oscilacao_022,oscilacao,2023-10-29 22:10:00,2023-10-30 06:10:00,49.0
oscilacao_023,oscilacao,2023-10-16 06:20:00,2023-10-16 17:00:00,65.0
oscilacao_024,oscilacao,2023-10-08 11:50:00,2023-10-08 21:50:00,61.0
oscilacao_025,oscilacao,2023-10-21 22:30:00,2023-10-22 09:20:00,66.0
oscilacao_026,oscilacao,2023-10-12 11:50:00,2023-10-12 20:10:00,51.0
oscilacao_027,oscilacao,2023-10-28 01:30:00,2023-10-28 11:40:00,62.0
oscilacao_028,oscilacao,2023-11-03 23:00:00,2023-11-04 08:40:00,59.0
lacuna_001,lacuna,2023-10-16 20:00:00,2023-10-17 02:50:00,42.0
lacuna_002,lacuna,2023-10-31 00:40:00,2023-10-31 05:40:00,31.0
lacuna_003,lacuna,2023-10-29 04:10:00,2023-10-29 08:20:00,26.0
lacuna_004,lacuna,2023-10-17 03:00:00,2023-10-17 07:20:00,27.0
lacuna_005,lacuna,2023-11-07 13:40:00,2023-11-07 17:30:00,24.0
lacuna_006,lacuna,2023-10-20 13:10:00,2023-10-20 17:20:00,26.0
lacuna_007,lacuna,2023-11-03 11:00:00,2023-11-03 16:10:00,32.0
lacuna_008,lacuna,2023-10-23 09:50:00,2023-10-23 17:30:00,47.0
lacuna_009,lacuna,2023-11-07 20:00:00,2023-11-08 03:10:00,44.0
lacuna_010,lacuna,2023-10-27 03:10:00,2023-10-27 08:20:00,32.0
lacuna_011,lacuna,2023-10-23 05:10:00,2023-10-23 09:40:00,28.0
lacuna_012,lacuna,2023-11-04 21:30:00,2023-11-05 02:20:00,30.0
lacuna_013,lacuna,2023-11-03 16:20:00,2023-11-03 21:10:00,30.0
lacuna_014,lacuna,2023-10-25 07:00:00,2023-10-25 12:40:00,35.0
lacuna_015,lacuna,2023-11-07 05:50:00,2023-11-07 13:30:00,47.0
lacuna_016,lacuna,2023-11-06 19:00:00,2023-11-06 23:40:00,29.0
lacuna_017,lacuna,2023-11-05 02:30:00,2023-11-05 09:20:00,42.0
lacuna_018,lacuna,2023-10-17 16:30:00,2023-10-17 22:00:00,34.0
lacuna_019,lacuna,2023-11-05 09:30:00,2023-11-05 16:30:00,43.0
lacuna_020,lacuna,2023-10-28 20:00:00,2023-10-29 01:20:00,33.0
lacuna_021,lacuna,2023-10-24 07:20:00,2023-10-24 13:20:00,37.0
lacuna_022,lacuna,2023-10-31 05:50:00,2023-10-31 09:40:00,24.0
lacuna_023,lacuna,2023-11-01 20:40:00,2023-11-02 01:00:00,27.0
queda_001,queda,2023-11-01 00:00:00,2023-11-01 03:20:00,21.0
queda_002,queda,2023-10-07 06:10:00,2023-10-07 11:20:00,32.0
queda_003,queda,2023-10-07 20:10:00,2023-10-08 00:40:00,28.0
queda_004,queda,2023-11-06 00:10:00,2023-11-06 05:50:00,35.0
queda_005,queda,2023-10-15 02:30:00,2023-10-15 06:00:00,22.0
queda_006,queda,2023-10-20 07:20:00,2023-10-20 13:00:00,35.0
queda_007,queda,2023-10-26 18:20:00,2023-10-26 23:20:00,31.0
queda_008,queda,2023-10-19 09:00:00,2023-10-19 12:50:00,24.0
queda_009,queda,2023-10-11 16:50:00,2023-10-11 19:40:00,18.0
queda_010,queda,2023-10-07 03:00:00,2023-10-07 06:00:00,19.0
queda_011,queda,2023-11-04 08:50:00,2023-11-04 12:30:00,23.0
queda_012,queda,2023-10-21 13:40:00,2023-10-21 19:20:00,35.0
queda_013,queda,2023-10-17 07:30:00,2023-10-17 10:20:00,18.0
queda_014,queda,2023-10-22 12:30:00,2023-10-22 16:50:00,27.0
queda_015,queda,2023-10-17 10:30:00,2023-10-17 15:40:00,32.0
queda_016,queda,2023-10-19 14:10:00,2023-10-19 18:50:00,29.0
queda_017,queda,2023-10-30 10:10:00,2023-10-30 13:20:00,20.0
queda_018,queda,2023-10-26 11:20:00,2023-10-26 16:40:00,33.0
queda_019,queda,2023-11-02 21:50:00,2023-11-03 01:10:00,21.0
queda_020,queda,2023-10-08 04:40:00,2023-10-08 07:50:00,20.0
queda_021,queda,2023-10-08 08:10:00,2023-10-08 11:30:00,21.0
queda_022,queda,2023-10-11 00:40:00,2023-10-11 06:10:00,34.0
queda_023,queda,2023-10-30 16:50:00,2023-10-30 22:00:00,32.0
queda_024,queda,2023-10-21 07:50:00,2023-10-21 13:30:00,35.0
queda_025,queda,2023-10-07 15:00:00,2023-10-07 20:00:00,31.0
queda_026,queda,2023-10-12 20:20:00,2023-10-13 00:10:00,24.0
queda_027,queda,2023-10-21 00:00:00,2023-10-21 05:10:00,32.0
queda_028,queda,2023-10-10 09:50:00,2023-10-10 14:20:00,28.0
queda_029,queda,2023-10-11 19:50:00,2023-10-11 23:10:00,21.0
queda_030,queda,2023-10-23 02:00:00,2023-10-23 04:50:00,18.0
oscilacao_final,oscilacao,,,
lacuna_final,lacuna,,,
queda_final,queda,,,
