evento_id,falha,inicio,fim,duracao_pts
oscilacao_001,oscilacao,2023-10-29 03:10:00,2023-10-29 12:30:00,57.0
oscilacao_002,oscilacao,2023-10-24 02:20:00,2023-10-24 08:50:00,40.0
oscilacao_003,oscilacao,2023-10-20 17:50:00,2023-10-21 02:20:00,52.0
oscilacao_004,oscilacao,2023-10-13 08:10:00,2023-10-13 16:40:00,52.0
oscilacao_005,oscilacao,2023-11-05 04:30:00,2023-11-05 13:00:00,52.0
oscilacao_006,oscilacao,2023-10-20 10:40:00,2023-10-20 17:40:00,43.0
oscilacao_007,oscilacao,2023-10-19 23:30:00,2023-10-20 06:10:00,41.0
oscilacao_008,oscilacao,2023-11-04 05:30:00,2023-11-04 16:20:00,66.0
oscilacao_009,oscilacao,2023-10-13 17:20:00,2023-10-14 03:40:00,63.0
oscilacao_010,oscilacao,2023-10-18 17:20:00,2023-10-19 01:30:00,50.0
oscilacao_011,oscilacao,2023-10-26 15:50:00,2023-10-27 01:10:00,57.0
oscilacao_012,oscilacao,2023-10-09 17:40:00,2023-10-10 02:20:00,53.0
oscilacao_013,oscilacao,2023-11-02 20:40:00,2023-11-03 07:20:00,65.0
oscilacao_014,oscilacao,2023-10-14 08:00:00,2023-10-14 17:50:00,60.0
oscilacao_015,oscilacao,2023-10-11 04:10:00,2023-10-11 14:40:00,64.0
oscilacao_016,oscilacao,2023-11-01 18:30:00,2023-11-02 03:00:00,52.0
oscilacao_017,oscilacao,2023-10-16 18:10:00,2023-10-17 00:00:00,36.0
oscilacao_018,oscilacao,2023-10-19 01:40:00,2023-10-19 10:50:00,56.0
oscilacao_019,oscilacao,2023-10-27 21:20:00,2023-10-28 08:50:00,70.0
oscilacao_020,oscilacao,2023-10-16 08:50:00,2023-10-16 18:00:00,56.0
oscilacao_021,oscilacao,2023-10-08 11:20:00,2023-10-08 22:10:00,66.0
oscilacao_022,oscilacao,2023-10-17 01:30:00,2023-10-17 11:40:00,62.0
oscilacao_023,oscilacao,2023-10-19 11:00:00,2023-10-19 18:00:00,43.0
oscilacao_024,oscilacao,2023-10-28 17:40:00,2023-10-29 03:00:00,57.0
oscilacao_025,oscilacao,2023-10-26 04:40:00,2023-10-26 15:20:00,65.0
oscilacao_026,oscilacao,2023-10-22 02:20:00,2023-10-22 13:50:00,70.0
oscilacao_027,oscilacao,2023-10-31 07:40:00,2023-10-31 16:20:00,53.0
oscilacao_028,oscilacao,2023-11-08 05:40:00,2023-11-08 16:30:00,66.0
oscilacao_029,oscilacao,2023-10-10 18:50:00,2023-10-11 04:00:00,56.0
oscilacao_030,oscilacao,2023-10-23 08:20:00,2023-10-23 16:40:00,51.0
lacuna_001,lacuna,2023-10-15 18:20:00,2023-10-15 22:20:00,25.0
lacuna_002,lacuna,2023-10-19 18:10:00,2023-10-19 22:20:00,26.0
lacuna_003,lacuna,2023-10-20 06:20:00,2023-10-20 10:30:00,26.0
lacuna_004,lacuna,2023-11-02 07:30:00,2023-11-02 11:20:00,24.0
lacuna_005,lacuna,2023-11-01 04:50:00,2023-11-01 09:00:00,26.0
lacuna_006,lacuna,2023-11-07 22:00:00,2023-11-08 05:30:00,46.0
lacuna_007,lacuna,2023-11-01 14:00:00,2023-11-01 18:20:00,27.0
lacuna_008,lacuna,2023-10-28 09:00:00,2023-10-28 15:50:00,42.0
