evento_id,falha,inicio,fim,duracao_pts
oscilacao_001,oscilacao,2023-10-15 03:20:00,2023-10-15 13:40:00,63.0
oscilacao_002,oscilacao,2023-10-08 11:40:00,2023-10-08 19:00:00,45.0
oscilacao_003,oscilacao,2023-10-30 02:40:00,2023-10-30 13:40:00,67.0
oscilacao_004,oscilacao,2023-10-23 22:40:00,2023-10-24 09:00:00,63.0
oscilacao_005,oscilacao,2023-10-20 10:40:00,2023-10-20 18:00:00,45.0
oscilacao_006,oscilacao,2023-10-20 21:50:00,2023-10-21 08:40:00,66.0
oscilacao_007,oscilacao,2023-11-07 04:30:00,2023-11-07 10:40:00,38.0
oscilacao_008,oscilacao,2023-10-14 01:30:00,2023-10-14 08:30:00,43.0
oscilacao_009,oscilacao,2023-11-03 03:50:00,2023-11-03 15:30:00,71.0
oscilacao_010,oscilacao,2023-10-17 20:50:00,2023-10-18 05:30:00,53.0
oscilacao_011,oscilacao,2023-11-01 08:30:00,2023-11-01 14:40:00,38.0
oscilacao_012,oscilacao,2023-10-18 05:40:00,2023-10-18 15:20:00,59.0
oscilacao_013,oscilacao,2023-10-23 11:50:00,2023-10-23 20:00:00,50.0
oscilacao_014,oscilacao,2023-11-01 15:10:00,2023-11-01 22:40:00,46.0
oscilacao_015,oscilacao,2023-10-30 14:00:00,2023-10-30 20:20:00,39.0
oscilacao_016,oscilacao,2023-11-02 21:50:00,2023-11-03 03:40:00,36.0
oscilacao_017,oscilacao,2023-10-24 11:40:00,2023-10-24 20:10:00,52.0
oscilacao_018,oscilacao,2023-10-08 19:10:00,2023-10-09 06:20:00,68.0
oscilacao_019,oscilacao,2023-10-12 02:20:00,2023-10-12 10:10:00,48.0
oscilacao_020,oscilacao,2023-10-21 17:20:00,2023-10-22 02:10:00,54.0
oscilacao_021,oscilacao,2023-10-31 18:40:00,2023-11-01 01:50:00,44.0
lacuna_001,lacuna,2023-10-19 02:50:00,2023-10-19 07:10:00,27.0
lacuna_002,lacuna,2023-10-22 04:10:00,2023-10-22 10:30:00,39.0
lacuna_003,lacuna,2023-10-20 02:00:00,2023-10-20 08:20:00,39.0
lacuna_004,lacuna,2023-10-31 01:00:00,2023-10-31 05:00:00,25.0
lacuna_005,lacuna,2023-11-06 16:20:00,2023-11-06 23:40:00,45.0
lacuna_006,lacuna,2023-10-12 12:30:00,2023-10-12 18:00:00,34.0
lacuna_007,lacuna,2023-10-29 01:50:00,2023-10-29 09:00:00,44.0
lacuna_008,lacuna,2023-10-27 12:10:00,2023-10-27 18:00:00,36.0
lacuna_009,lacuna,2023-10-22 19:10:00,2023-10-23 01:40:00,40.0
lacuna_010,lacuna,2023-10-29 09:10:00,2023-10-29 14:40:00,34.0
lacuna_011,lacuna,2023-10-17 03:50:00,2023-10-17 10:10:00,39.0
lacuna_012,lacuna,2023-10-13 04:00:00,2023-10-13 09:10:00,32.0
lacuna_013,lacuna,2023-10-10 16:30:00,2023-10-10 22:40:00,38.0
lacuna_014,lacuna,2023-10-13 16:10:00,2023-10-13 20:30:00,27.0
lacuna_015,lacuna,2023-11-03 15:40:00,2023-11-03 21:30:00,36.0
lacuna_016,lacuna,2023-11-06 01:30:00,2023-11-06 05:50:00,27.0
lacuna_017,lacuna,2023-10-16 23:40:00,2023-10-17 03:40:00,25.0
lacuna_018,lacuna,2023-10-09 20:30:00,2023-10-10 03:40:00,44.0
lacuna_019,lacuna,2023-10-26 23:10:00,2023-10-27 05:10:00,37.0
lacuna_020,lacuna,2023-10-28 01:40:00,2023-10-28 07:40:00,37.0
lacuna_021,lacuna,2023-11-08 05:30:00,2023-11-08 09:40:00,26.0
lacuna_022,lacuna,2023-10-09 15:40:00,2023-10-09 20:20:00,29.0
lacuna_023,lacuna,2023-11-07 14:00:00,2023-11-07 18:40:00,29.0
lacuna_024,lacuna,2023-10-16 15:50:00,2023-10-16 23:20:00,46.0
lacuna_025,lacuna,2023-10-12 18:20:00,2023-10-12 22:20:00,25.0
lacuna_026,lacuna,2023-10-10 03:50:00,2023-10-10 08:40:00,30.0
lacuna_027,lacuna,2023-10-19 21:50:00,2023-10-20 01:50:00,25.0
lacuna_028,lacuna,2023-10-08 03:10:00,2023-10-08 07:30:00,27.0
lacuna_029,lacuna,2023-11-07 22:20:00,2023-11-08 05:20:00,43.0
lacuna_030,lacuna,2023-10-27 18:10:00,2023-10-27 22:30:00,27.0
queda_001,queda,2023-11-04 11:20:00,2023-11-04 14:40:00,21.0
queda_002,queda,2023-10-16 12:30:00,2023-10-16 15:40:00,20.0
queda_003,queda,2023-10-14 15:30:00,2023-10-14 20:20:00,30.0
queda_004,queda,2023-10-18 22:30:00,2023-10-19 02:40:00,26.0
queda_005,queda,2023-11-05 18:10:00,2023-11-05 23:00:00,30.0
queda_006,queda,2023-10-31 13:10:00,2023-10-31 18:30:00,33.0
queda_007,queda,2023-10-19 13:40:00,2023-10-19 19:10:00,34.0
queda_008,queda,2023-10-19 09:50:00,2023-10-19 13:30:00,23.0
queda_009,queda,2023-10-14 22:00:00,2023-10-15 03:10:00,32.0
queda_010,queda,2023-10-09 09:10:00,2023-10-09 12:30:00,21.0
queda_011,queda,2023-11-08 09:50:00,2023-11-08 13:10:00,21.0
queda_012,queda,2023-10-15 13:50:00,2023-10-15 17:20:00,22.0
queda_013,queda,2023-11-04 06:00:00,2023-11-04 10:30:00,28.0
queda_014,queda,2023-10-25 03:30:00,2023-10-25 06:30:00,19.0
queda_015,queda,2023-10-11 22:10:00,2023-10-12 02:10:00,25.0
queda_016,queda,2023-10-14 10:40:00,2023-10-14 15:20:00,29.0
queda_017,queda,2023-10-29 14:50:00,2023-10-29 18:40:00,24.0
queda_018,queda,2023-10-30 20:30:00,2023-10-30 23:40:00,20.0
queda_019,queda,2023-11-02 12:40:00,2023-11-02 15:50:00,20.0
queda_020,queda,2023-11-06 09:10:00,2023-11-06 13:50:00,29.0
queda_021,queda,2023-10-08 07:50:00,2023-10-08 11:30:00,23.0
queda_022,queda,2023-11-01 04:30:00,2023-11-01 08:20:00,24.0
queda_023,queda,2023-10-16 07:40:00,2023-10-16 12:20:00,29.0
queda_024,queda,2023-10-23 06:00:00,2023-10-23 10:50:00,30.0
queda_025,queda,2023-10-20 18:40:00,2023-10-20 21:40:00,19.0
queda_026,queda,2023-10-17 10:20:00,2023-10-17 13:20:00,19.0
queda_027,queda,2023-10-31 05:10:00,2023-10-31 08:10:00,19.0
queda_028,queda,2023-10-18 16:50:00,2023-10-18 22:20:00,34.0
queda_029,queda,2023-10-15 20:20:00,2023-10-16 01:20:00,31.0
queda_030,queda,2023-10-24 22:50:00,2023-10-25 03:20:00,28.0
oscilacao_final,oscilacao,,,
lacuna_final,lacuna,,,
queda_final,queda,,,
