teste,modelo,falha,janela,passo_cfg,passo_real,amostras_treino,amostras_teste,positivos_treino,negativos_treino,positivos_teste,negativos_teste,eventos_reais_teste,eventos_detectados,diferenca_eventos,accuracy,balanced_accuracy,precision_pos,recall_pos,f1_pos,specificity,tn,fp,fn,tp,path_cm,path_eventos
sem_erro,catboost,lacuna,20,5,5,947,947,284,663,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_5\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_5_sem_erro_catboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_5\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_5_sem_erro_catboost_lacuna_jan20_passo5_eventos.png
sem_erro,catboost,oscilacao,40,40,40,118,118,39,79,0,118,0,5,5,0.923728813559322,0.923728813559322,0.0,0.0,0.0,0.9237288135514938,109,9,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_5\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_5_sem_erro_catboost_oscilacao_jan40_passo40_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_5\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_5_sem_erro_catboost_oscilacao_jan40_passo40_eventos.png
sem_erro,catboost,queda,40,35,35,135,135,44,91,0,135,0,12,12,0.8740740740740741,0.8740740740740741,0.0,0.0,0.0,0.8740740740675995,118,17,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_5\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_5_sem_erro_catboost_queda_jan40_passo35_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_5\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_5_sem_erro_catboost_queda_jan40_passo35_eventos.png
sem_erro,mlp,lacuna,30,20,20,237,237,82,155,0,237,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999957806,237,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_5\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_5_sem_erro_mlp_lacuna_jan30_passo20_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_5\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_5_sem_erro_mlp_lacuna_jan30_passo20_eventos.png
sem_erro,mlp,oscilacao,20,20,20,237,237,71,166,0,237,0,5,5,0.9578059071729957,0.9578059071729957,0.0,0.0,0.0,0.9578059071689544,227,10,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_5\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_5_sem_erro_mlp_oscilacao_jan20_passo20_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_5\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_5_sem_erro_mlp_oscilacao_jan20_passo20_eventos.png
sem_erro,mlp,queda,90,90,90,52,52,27,25,0,52,0,12,12,0.6923076923076923,0.6923076923076923,0.0,0.0,0.0,0.6923076922943787,36,16,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_5\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_5_sem_erro_mlp_queda_jan90_passo90_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_5\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_5_sem_erro_mlp_queda_jan90_passo90_eventos.png
sem_erro,random_forest,lacuna,20,5,5,947,947,284,663,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_5\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_5_sem_erro_random_forest_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_5\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_5_sem_erro_random_forest_lacuna_jan20_passo5_eventos.png
sem_erro,random_forest,oscilacao,60,50,50,94,94,35,59,0,94,0,8,8,0.8723404255319149,0.8723404255319149,0.0,0.0,0.0,0.8723404255226347,82,12,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_5\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_5_sem_erro_random_forest_oscilacao_jan60_passo50_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_5\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_5_sem_erro_random_forest_oscilacao_jan60_passo50_eventos.png
sem_erro,random_forest,queda,70,70,70,67,67,28,39,0,67,0,12,12,0.7313432835820896,0.7313432835820896,0.0,0.0,0.0,0.731343283571174,49,18,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_5\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_5_sem_erro_random_forest_queda_jan70_passo70_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_5\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_5_sem_erro_random_forest_queda_jan70_passo70_eventos.png
sem_erro,xgboost,lacuna,20,5,5,947,947,284,663,0,947,0,0,0,1.0,1.0,0.0,0.0,0.0,0.9999999999989441,947,0,0,0,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_5\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_5_sem_erro_xgboost_lacuna_jan20_passo5_cm.png,C:\PROJETO\dataError_IC-master\PROJETO MULTIVARIÁVEL\resultados\Umidade\rodada_5\sem_erro\Umidade_20231007_0000_to_20231109_0000_rodada_5_sem_erro_xgboost_lacuna_jan20_passo5_eventos.png
