evento_id,falha,inicio,fim,duracao_pts
oscilacao_001,oscilacao,2023-10-07 21:40:00,2023-10-08 06:40:00,55.0
oscilacao_002,oscilacao,2023-10-13 12:10:00,2023-10-13 21:00:00,54.0
oscilacao_003,oscilacao,2023-10-29 23:30:00,2023-10-30 05:20:00,36.0
oscilacao_004,oscilacao,2023-10-15 04:10:00,2023-10-15 13:10:00,55.0
oscilacao_005,oscilacao,2023-11-06 09:50:00,2023-11-06 17:40:00,48.0
oscilacao_006,oscilacao,2023-10-25 21:00:00,2023-10-26 07:20:00,63.0
oscilacao_007,oscilacao,2023-10-14 16:20:00,2023-10-15 04:00:00,71.0
oscilacao_008,oscilacao,2023-11-02 17:10:00,2023-11-03 00:20:00,44.0
oscilacao_009,oscilacao,2023-10-18 17:40:00,2023-10-19 05:30:00,72.0
oscilacao_010,oscilacao,2023-10-30 15:30:00,2023-10-31 00:40:00,56.0
oscilacao_011,oscilacao,2023-10-23 12:50:00,2023-10-23 19:00:00,38.0
oscilacao_012,oscilacao,2023-10-24 17:00:00,2023-10-25 04:40:00,71.0
oscilacao_013,oscilacao,2023-10-27 14:30:00,2023-10-27 22:30:00,49.0
oscilacao_014,oscilacao,2023-10-10 20:20:00,2023-10-11 07:20:00,67.0
oscilacao_015,oscilacao,2023-10-28 12:30:00,2023-10-28 21:20:00,54.0
oscilacao_016,oscilacao,2023-11-03 11:20:00,2023-11-03 23:00:00,71.0
oscilacao_017,oscilacao,2023-11-05 15:20:00,2023-11-06 01:20:00,61.0
oscilacao_018,oscilacao,2023-10-13 05:50:00,2023-10-13 12:00:00,38.0
oscilacao_019,oscilacao,2023-11-06 17:50:00,2023-11-07 03:30:00,59.0
oscilacao_020,oscilacao,2023-11-07 03:40:00,2023-11-07 12:50:00,56.0
oscilacao_021,oscilacao,2023-10-30 06:20:00,2023-10-30 13:50:00,46.0
oscilacao_022,oscilacao,2023-10-21 21:20:00,2023-10-22 06:40:00,57.0
oscilacao_023,oscilacao,2023-11-01 11:40:00,2023-11-01 21:50:00,62.0
oscilacao_024,oscilacao,2023-10-28 21:30:00,2023-10-29 03:40:00,38.0
oscilacao_025,oscilacao,2023-10-08 06:50:00,2023-10-08 15:20:00,52.0
oscilacao_026,oscilacao,2023-10-15 22:00:00,2023-10-16 08:30:00,64.0
oscilacao_027,oscilacao,2023-10-27 04:00:00,2023-10-27 09:50:00,36.0
oscilacao_028,oscilacao,2023-10-26 07:30:00,2023-10-26 14:50:00,45.0
oscilacao_029,oscilacao,2023-10-10 08:30:00,2023-10-10 16:50:00,51.0
oscilacao_030,oscilacao,2023-10-14 01:40:00,2023-10-14 12:00:00,63.0
lacuna_001,lacuna,2023-10-18 12:00:00,2023-10-18 17:30:00,34.0
lacuna_002,lacuna,2023-10-23 03:10:00,2023-10-23 10:30:00,45.0
lacuna_003,lacuna,2023-10-19 18:20:00,2023-10-20 02:00:00,47.0
lacuna_004,lacuna,2023-10-26 15:00:00,2023-10-26 19:30:00,28.0
lacuna_005,lacuna,2023-10-12 17:50:00,2023-10-12 21:40:00,24.0
lacuna_006,lacuna,2023-10-20 22:20:00,2023-10-21 03:10:00,30.0
lacuna_007,lacuna,2023-10-26 23:50:00,2023-10-27 03:50:00,25.0
lacuna_008,lacuna,2023-11-04 14:40:00,2023-11-04 21:30:00,42.0
lacuna_009,lacuna,2023-11-06 01:30:00,2023-11-06 08:50:00,45.0
lacuna_010,lacuna,2023-10-29 18:10:00,2023-10-29 23:20:00,32.0
lacuna_011,lacuna,2023-10-18 07:20:00,2023-10-18 11:50:00,28.0
lacuna_012,lacuna,2023-10-24 03:50:00,2023-10-24 08:30:00,29.0
lacuna_013,lacuna,2023-10-15 13:20:00,2023-10-15 17:50:00,28.0
lacuna_014,lacuna,2023-11-04 09:20:00,2023-11-04 14:30:00,32.0
lacuna_015,lacuna,2023-10-20 02:10:00,2023-10-20 09:00:00,42.0
lacuna_016,lacuna,2023-10-22 09:00:00,2023-10-22 13:00:00,25.0
lacuna_017,lacuna,2023-10-16 08:40:00,2023-10-16 16:20:00,47.0
lacuna_018,lacuna,2023-11-04 01:00:00,2023-11-04 07:30:00,40.0
lacuna_019,lacuna,2023-10-22 19:10:00,2023-10-23 03:00:00,48.0
lacuna_020,lacuna,2023-11-07 13:00:00,2023-11-07 20:30:00,46.0
lacuna_021,lacuna,2023-10-10 00:50:00,2023-10-10 04:40:00,24.0
lacuna_022,lacuna,2023-10-31 23:50:00,2023-11-01 04:30:00,29.0
lacuna_023,lacuna,2023-10-12 02:40:00,2023-10-12 10:20:00,47.0
lacuna_024,lacuna,2023-10-19 05:40:00,2023-10-19 11:50:00,38.0
lacuna_025,lacuna,2023-10-17 23:20:00,2023-10-18 07:10:00,48.0
lacuna_026,lacuna,2023-11-01 23:00:00,2023-11-02 05:50:00,42.0
lacuna_027,lacuna,2023-10-11 07:50:00,2023-10-11 13:30:00,35.0
lacuna_028,lacuna,2023-10-12 21:50:00,2023-10-13 05:20:00,46.0
lacuna_029,lacuna,2023-11-01 05:10:00,2023-11-01 10:00:00,30.0
queda_001,queda,2023-10-21 17:10:00,2023-10-21 20:20:00,20.0
queda_002,queda,2023-10-19 12:00:00,2023-10-19 17:20:00,33.0
queda_003,queda,2023-10-07 16:30:00,2023-10-07 20:50:00,27.0
queda_004,queda,2023-10-24 12:20:00,2023-10-24 16:50:00,28.0
queda_005,queda,2023-10-08 20:30:00,2023-10-09 01:30:00,31.0
queda_006,queda,2023-10-17 18:50:00,2023-10-17 23:10:00,27.0
queda_007,queda,2023-10-13 22:00:00,2023-10-14 01:30:00,22.0
queda_008,queda,2023-10-09 19:10:00,2023-10-10 00:40:00,34.0
queda_009,queda,2023-11-02 14:00:00,2023-11-02 17:00:00,19.0
