evento_id,falha,inicio,fim,duracao_pts
oscilacao_001,oscilacao,2023-10-21 10:50:00,2023-10-21 17:40:00,42.0
oscilacao_002,oscilacao,2023-10-29 19:10:00,2023-10-30 04:50:00,59.0
oscilacao_003,oscilacao,2023-11-04 23:40:00,2023-11-05 10:30:00,66.0
oscilacao_004,oscilacao,2023-11-08 01:40:00,2023-11-08 12:40:00,67.0
oscilacao_005,oscilacao,2023-11-03 08:20:00,2023-11-03 15:50:00,46.0
oscilacao_006,oscilacao,2023-10-28 01:00:00,2023-10-28 07:00:00,37.0
oscilacao_007,oscilacao,2023-11-07 16:50:00,2023-11-07 23:20:00,40.0
oscilacao_008,oscilacao,2023-11-02 21:40:00,2023-11-03 08:10:00,64.0
oscilacao_009,oscilacao,2023-10-30 21:20:00,2023-10-31 05:20:00,49.0
oscilacao_010,oscilacao,2023-10-23 12:50:00,2023-10-23 23:50:00,67.0
oscilacao_011,oscilacao,2023-11-02 12:50:00,2023-11-02 21:30:00,53.0
oscilacao_012,oscilacao,2023-10-20 06:40:00,2023-10-20 14:10:00,46.0
oscilacao_013,oscilacao,2023-10-31 23:30:00,2023-11-01 07:10:00,47.0
oscilacao_014,oscilacao,2023-11-01 16:10:00,2023-11-02 02:40:00,64.0
oscilacao_015,oscilacao,2023-10-25 10:50:00,2023-10-25 20:40:00,60.0
oscilacao_016,oscilacao,2023-11-05 18:20:00,2023-11-06 01:00:00,41.0
oscilacao_017,oscilacao,2023-11-06 05:00:00,2023-11-06 13:00:00,49.0
oscilacao_018,oscilacao,2023-10-12 21:20:00,2023-10-13 04:00:00,41.0
oscilacao_019,oscilacao,2023-10-07 09:50:00,2023-10-07 16:30:00,41.0
oscilacao_020,oscilacao,2023-11-04 12:30:00,2023-11-04 23:30:00,67.0
oscilacao_021,oscilacao,2023-10-18 18:40:00,2023-10-19 02:40:00,49.0
oscilacao_022,oscilacao,2023-10-21 01:10:00,2023-10-21 07:40:00,40.0
oscilacao_023,oscilacao,2023-10-11 13:40:00,2023-10-11 22:10:00,52.0
oscilacao_024,oscilacao,2023-10-24 00:10:00,2023-10-24 09:00:00,54.0
oscilacao_025,oscilacao,2023-10-17 22:10:00,2023-10-18 05:40:00,46.0
oscilacao_026,oscilacao,2023-11-06 17:30:00,2023-11-07 01:50:00,51.0
oscilacao_027,oscilacao,2023-10-30 12:00:00,2023-10-30 21:10:00,56.0
oscilacao_028,oscilacao,2023-10-11 04:10:00,2023-10-11 11:00:00,42.0
