evento_id,falha,inicio,fim,duracao_pts
oscilacao_001,oscilacao,2023-11-01 23:30:00,2023-11-02 07:20:00,48
oscilacao_002,oscilacao,2023-11-05 09:20:00,2023-11-05 16:30:00,44
oscilacao_003,oscilacao,2023-10-19 11:40:00,2023-10-19 17:50:00,38
oscilacao_004,oscilacao,2023-11-01 00:00:00,2023-11-01 08:40:00,53
oscilacao_005,oscilacao,2023-10-25 09:20:00,2023-10-25 15:30:00,38
oscilacao_006,oscilacao,2023-11-04 08:20:00,2023-11-04 15:30:00,44
oscilacao_007,oscilacao,2023-10-24 22:20:00,2023-10-25 06:30:00,50
oscilacao_008,oscilacao,2023-10-13 18:00:00,2023-10-14 03:10:00,56
oscilacao_009,oscilacao,2023-10-11 12:10:00,2023-10-11 23:00:00,66
oscilacao_010,oscilacao,2023-10-22 13:50:00,2023-10-23 00:30:00,65
oscilacao_011,oscilacao,2023-10-21 23:00:00,2023-10-22 10:40:00,71
oscilacao_012,oscilacao,2023-10-30 01:10:00,2023-10-30 12:50:00,71
oscilacao_013,oscilacao,2023-10-16 20:20:00,2023-10-17 05:30:00,56
oscilacao_014,oscilacao,2023-10-09 23:10:00,2023-10-10 06:50:00,47
oscilacao_015,oscilacao,2023-10-26 20:50:00,2023-10-27 05:10:00,51
oscilacao_016,oscilacao,2023-11-01 08:50:00,2023-11-01 17:40:00,54
oscilacao_017,oscilacao,2023-10-16 03:20:00,2023-10-16 12:50:00,58
oscilacao_018,oscilacao,2023-10-13 09:50:00,2023-10-13 17:50:00,49
oscilacao_019,oscilacao,2023-10-11 06:10:00,2023-10-11 12:00:00,36
oscilacao_020,oscilacao,2023-11-02 11:10:00,2023-11-02 22:00:00,66
oscilacao_021,oscilacao,2023-10-07 19:30:00,2023-10-08 02:00:00,40
oscilacao_022,oscilacao,2023-10-28 00:00:00,2023-10-28 09:50:00,60
oscilacao_023,oscilacao,2023-10-10 20:00:00,2023-10-11 03:20:00,45
oscilacao_024,oscilacao,2023-10-21 11:40:00,2023-10-21 22:50:00,68
lacuna_001,lacuna,2023-10-23 00:40:00,2023-10-23 08:00:00,45
lacuna_002,lacuna,2023-10-08 02:10:00,2023-10-08 07:50:00,35
lacuna_003,lacuna,2023-10-24 16:00:00,2023-10-24 22:10:00,38
lacuna_004,lacuna,2023-10-09 11:20:00,2023-10-09 17:20:00,37
lacuna_005,lacuna,2023-10-30 13:00:00,2023-10-30 19:50:00,42
lacuna_006,lacuna,2023-10-27 05:20:00,2023-10-27 10:00:00,29
lacuna_007,lacuna,2023-11-05 18:10:00,2023-11-05 22:40:00,28
lacuna_008,lacuna,2023-11-03 12:20:00,2023-11-03 18:30:00,38
lacuna_009,lacuna,2023-10-18 16:00:00,2023-10-18 21:30:00,34
lacuna_010,lacuna,2023-10-21 03:30:00,2023-10-21 08:20:00,30
lacuna_011,lacuna,2023-10-19 18:00:00,2023-10-19 21:50:00,24
lacuna_012,lacuna,2023-10-09 03:00:00,2023-10-09 08:20:00,33
lacuna_013,lacuna,2023-10-14 09:00:00,2023-10-14 16:10:00,44
lacuna_014,lacuna,2023-10-27 18:00:00,2023-10-27 23:50:00,36
lacuna_015,lacuna,2023-10-25 15:40:00,2023-10-25 22:00:00,39
lacuna_016,lacuna,2023-10-08 22:00:00,2023-10-09 02:50:00,30
lacuna_017,lacuna,2023-10-10 12:50:00,2023-10-10 19:50:00,43
