evento_id,falha,inicio,fim,duracao_pts
oscilacao_001,oscilacao,2023-10-17 22:50:00,2023-10-18 08:10:00,57.0
oscilacao_002,oscilacao,2023-11-02 07:30:00,2023-11-02 15:30:00,49.0
oscilacao_003,oscilacao,2023-10-22 03:50:00,2023-10-22 15:40:00,72.0
oscilacao_004,oscilacao,2023-10-11 12:40:00,2023-10-11 19:00:00,39.0
oscilacao_005,oscilacao,2023-10-18 08:20:00,2023-10-18 14:20:00,37.0
oscilacao_006,oscilacao,2023-10-23 13:20:00,2023-10-23 23:10:00,60.0
oscilacao_007,oscilacao,2023-10-16 10:20:00,2023-10-16 21:40:00,69.0
oscilacao_008,oscilacao,2023-11-04 10:40:00,2023-11-04 21:40:00,67.0
oscilacao_009,oscilacao,2023-11-02 15:40:00,2023-11-02 22:30:00,42.0
oscilacao_010,oscilacao,2023-10-22 23:50:00,2023-10-23 10:40:00,66.0
oscilacao_011,oscilacao,2023-10-11 19:10:00,2023-10-12 05:50:00,65.0
oscilacao_012,oscilacao,2023-10-15 03:30:00,2023-10-15 10:20:00,42.0
oscilacao_013,oscilacao,2023-10-15 23:10:00,2023-10-16 07:50:00,53.0
oscilacao_014,oscilacao,2023-10-19 11:00:00,2023-10-19 20:40:00,59.0
oscilacao_015,oscilacao,2023-11-02 23:50:00,2023-11-03 11:10:00,69.0
oscilacao_016,oscilacao,2023-11-05 16:00:00,2023-11-06 03:10:00,68.0
oscilacao_017,oscilacao,2023-10-12 19:30:00,2023-10-13 03:40:00,50.0
oscilacao_018,oscilacao,2023-10-07 19:10:00,2023-10-08 05:10:00,61.0
oscilacao_019,oscilacao,2023-10-14 15:40:00,2023-10-15 02:40:00,67.0
oscilacao_020,oscilacao,2023-10-28 07:50:00,2023-10-28 15:40:00,48.0
oscilacao_021,oscilacao,2023-11-08 05:20:00,2023-11-08 17:00:00,71.0
oscilacao_022,oscilacao,2023-10-10 13:40:00,2023-10-10 21:10:00,46.0
oscilacao_023,oscilacao,2023-11-07 22:30:00,2023-11-08 05:10:00,41.0
lacuna_001,lacuna,2023-10-23 23:20:00,2023-10-24 03:10:00,24.0
lacuna_002,lacuna,2023-11-07 14:30:00,2023-11-07 22:20:00,48.0
lacuna_003,lacuna,2023-10-18 14:30:00,2023-10-18 19:20:00,30.0
lacuna_004,lacuna,2023-10-10 00:40:00,2023-10-10 05:30:00,30.0
lacuna_005,lacuna,2023-10-09 20:30:00,2023-10-10 00:30:00,25.0
lacuna_006,lacuna,2023-10-13 03:50:00,2023-10-13 09:40:00,36.0
lacuna_007,lacuna,2023-10-28 15:50:00,2023-10-28 21:00:00,32.0
lacuna_008,lacuna,2023-11-03 22:40:00,2023-11-04 03:30:00,30.0
lacuna_009,lacuna,2023-11-05 06:10:00,2023-11-05 13:00:00,42.0
lacuna_010,lacuna,2023-10-18 19:30:00,2023-10-19 03:00:00,46.0
lacuna_011,lacuna,2023-10-14 02:00:00,2023-10-14 09:30:00,46.0
lacuna_012,lacuna,2023-10-29 21:50:00,2023-10-30 03:00:00,32.0
lacuna_013,lacuna,2023-11-06 22:00:00,2023-11-07 03:30:00,34.0
lacuna_014,lacuna,2023-10-30 15:50:00,2023-10-30 21:20:00,34.0
lacuna_015,lacuna,2023-10-20 11:40:00,2023-10-20 16:00:00,27.0
lacuna_016,lacuna,2023-10-31 22:40:00,2023-11-01 04:00:00,33.0
lacuna_017,lacuna,2023-10-15 10:30:00,2023-10-15 15:20:00,30.0
lacuna_018,lacuna,2023-11-01 17:00:00,2023-11-01 22:30:00,34.0
lacuna_019,lacuna,2023-10-28 01:10:00,2023-10-28 07:40:00,40.0
lacuna_020,lacuna,2023-11-01 11:00:00,2023-11-01 16:50:00,36.0
lacuna_021,lacuna,2023-10-20 02:30:00,2023-10-20 08:50:00,39.0
lacuna_022,lacuna,2023-10-12 07:10:00,2023-10-12 12:30:00,33.0
lacuna_023,lacuna,2023-10-21 08:40:00,2023-10-21 13:50:00,32.0
