evento_id,falha,inicio,fim,duracao_pts
oscilacao_001,oscilacao,2023-11-05 21:30:00,2023-11-06 04:20:00,42.0
oscilacao_002,oscilacao,2023-11-08 02:30:00,2023-11-08 12:30:00,61.0
oscilacao_003,oscilacao,2023-10-08 08:40:00,2023-10-08 14:40:00,37.0
oscilacao_004,oscilacao,2023-10-26 00:10:00,2023-10-26 08:30:00,51.0
oscilacao_005,oscilacao,2023-10-24 01:20:00,2023-10-24 07:50:00,40.0
oscilacao_006,oscilacao,2023-10-19 12:30:00,2023-10-19 23:40:00,68.0
oscilacao_007,oscilacao,2023-10-13 05:40:00,2023-10-13 15:50:00,62.0
oscilacao_008,oscilacao,2023-11-04 17:00:00,2023-11-05 00:20:00,45.0
oscilacao_009,oscilacao,2023-10-17 18:10:00,2023-10-18 03:20:00,56.0
oscilacao_010,oscilacao,2023-10-25 18:00:00,2023-10-26 00:00:00,37.0
oscilacao_011,oscilacao,2023-10-25 05:00:00,2023-10-25 10:50:00,36.0
oscilacao_012,oscilacao,2023-10-31 02:40:00,2023-10-31 10:00:00,45.0
oscilacao_013,oscilacao,2023-11-02 10:50:00,2023-11-02 21:50:00,67.0
oscilacao_014,oscilacao,2023-10-10 02:30:00,2023-10-10 09:20:00,42.0
oscilacao_015,oscilacao,2023-10-22 17:50:00,2023-10-23 01:10:00,45.0
oscilacao_016,oscilacao,2023-10-31 19:20:00,2023-11-01 02:30:00,44.0
oscilacao_017,oscilacao,2023-10-14 06:00:00,2023-10-14 15:00:00,55.0
oscilacao_018,oscilacao,2023-10-30 11:20:00,2023-10-30 20:20:00,55.0
oscilacao_019,oscilacao,2023-11-03 20:10:00,2023-11-04 07:10:00,67.0
oscilacao_020,oscilacao,2023-10-24 15:10:00,2023-10-25 03:00:00,72.0
oscilacao_021,oscilacao,2023-10-07 19:50:00,2023-10-08 04:20:00,52.0
oscilacao_022,oscilacao,2023-10-17 00:10:00,2023-10-17 06:10:00,37.0
oscilacao_023,oscilacao,2023-11-01 02:40:00,2023-11-01 12:20:00,59.0
oscilacao_024,oscilacao,2023-10-28 12:10:00,2023-10-28 23:10:00,67.0
oscilacao_025,oscilacao,2023-10-23 11:20:00,2023-10-23 21:40:00,63.0
oscilacao_026,oscilacao,2023-10-08 17:00:00,2023-10-09 01:20:00,51.0
lacuna_001,lacuna,2023-10-22 10:00:00,2023-10-22 17:40:00,47.0
lacuna_002,lacuna,2023-10-10 23:30:00,2023-10-11 05:30:00,37.0
lacuna_003,lacuna,2023-10-12 01:50:00,2023-10-12 06:20:00,28.0
lacuna_004,lacuna,2023-10-18 18:00:00,2023-10-19 00:00:00,37.0
lacuna_005,lacuna,2023-11-01 12:40:00,2023-11-01 19:30:00,42.0
lacuna_006,lacuna,2023-11-05 03:30:00,2023-11-05 10:40:00,44.0
lacuna_007,lacuna,2023-10-13 20:00:00,2023-10-14 00:40:00,29.0
lacuna_008,lacuna,2023-10-11 19:30:00,2023-10-12 01:40:00,38.0
lacuna_009,lacuna,2023-10-18 03:30:00,2023-10-18 10:20:00,42.0
lacuna_010,lacuna,2023-10-09 19:00:00,2023-10-10 02:20:00,45.0
lacuna_011,lacuna,2023-10-11 05:40:00,2023-10-11 11:50:00,38.0
lacuna_012,lacuna,2023-11-05 10:50:00,2023-11-05 14:40:00,24.0
lacuna_013,lacuna,2023-10-11 12:00:00,2023-10-11 17:50:00,36.0
lacuna_014,lacuna,2023-10-12 21:50:00,2023-10-13 05:30:00,47.0
lacuna_015,lacuna,2023-10-21 07:30:00,2023-10-21 13:10:00,35.0
lacuna_016,lacuna,2023-10-12 10:20:00,2023-10-12 14:30:00,26.0
lacuna_017,lacuna,2023-11-07 17:30:00,2023-11-08 00:50:00,45.0
lacuna_018,lacuna,2023-10-12 17:10:00,2023-10-12 21:40:00,28.0
lacuna_019,lacuna,2023-10-26 21:10:00,2023-10-27 04:40:00,46.0
lacuna_020,lacuna,2023-10-20 06:30:00,2023-10-20 10:20:00,24.0
lacuna_021,lacuna,2023-10-29 08:10:00,2023-10-29 15:00:00,42.0
lacuna_022,lacuna,2023-10-07 13:10:00,2023-10-07 19:40:00,40.0
lacuna_023,lacuna,2023-10-14 18:40:00,2023-10-14 22:50:00,26.0
lacuna_024,lacuna,2023-10-28 03:00:00,2023-10-28 08:00:00,31.0
queda_001,queda,2023-10-07 07:30:00,2023-10-07 12:40:00,32.0
queda_002,queda,2023-10-20 14:00:00,2023-10-20 19:00:00,31.0
queda_003,queda,2023-10-10 10:00:00,2023-10-10 13:00:00,19.0
queda_004,queda,2023-10-22 02:10:00,2023-10-22 06:20:00,26.0
queda_005,queda,2023-10-22 06:30:00,2023-10-22 09:50:00,21.0
queda_006,queda,2023-11-06 13:10:00,2023-11-06 18:20:00,32.0
queda_007,queda,2023-11-06 18:30:00,2023-11-07 00:00:00,34.0
queda_008,queda,2023-10-26 08:40:00,2023-10-26 11:30:00,18.0
queda_009,queda,2023-10-15 17:40:00,2023-10-15 21:50:00,26.0
queda_010,queda,2023-10-20 21:40:00,2023-10-21 02:50:00,32.0
queda_011,queda,2023-10-24 10:50:00,2023-10-24 13:50:00,19.0
queda_012,queda,2023-10-31 12:10:00,2023-10-31 15:50:00,23.0
queda_013,queda,2023-11-02 07:40:00,2023-11-02 10:40:00,19.0
queda_014,queda,2023-11-07 00:10:00,2023-11-07 04:10:00,25.0
queda_015,queda,2023-10-19 23:50:00,2023-10-20 03:30:00,23.0
queda_016,queda,2023-10-25 14:00:00,2023-10-25 17:50:00,24.0
queda_017,queda,2023-10-09 01:30:00,2023-10-09 06:40:00,32.0
queda_018,queda,2023-10-10 17:30:00,2023-10-10 23:20:00,36.0
queda_019,queda,2023-10-26 15:30:00,2023-10-26 21:00:00,34.0
queda_020,queda,2023-10-12 06:50:00,2023-10-12 10:10:00,21.0
queda_021,queda,2023-11-01 19:40:00,2023-11-02 01:20:00,35.0
queda_022,queda,2023-11-03 12:50:00,2023-11-03 18:00:00,32.0
queda_023,queda,2023-10-27 21:30:00,2023-10-28 01:30:00,25.0
queda_024,queda,2023-11-05 14:50:00,2023-11-05 18:40:00,24.0
oscilacao_final,oscilacao,,,
lacuna_final,lacuna,,,
queda_final,queda,,,
